YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 01 06 07 294  4.8  5.4 99.00 99.00 99.00 999 1018.9  16.2  20.8  10.3 99.0  0.15
2001 01 06 08 286  5.6  6.3 99.00 99.00 99.00 999 1018.2  16.7  21.7  10.2 99.0  0.47
2001 01 06 09 277  5.4  6.1 99.00 99.00 99.00 999 1017.9  16.5  21.8  10.7 99.0  0.77
2001 01 06 10 263  6.7  7.6 99.00 99.00 99.00 999 1017.4  17.4  22.6  11.3 99.0  1.01
2001 01 06 11 269  8.1  9.1 99.00 99.00 99.00 999 1017.6  18.3  23.0  10.8 99.0  1.08
2001 01 06 12 271  8.2  8.9 99.00 99.00 99.00 999 1018.3  18.6  23.0  11.9 99.0  0.97
2001 01 06 13 263  8.1  9.2 99.00 99.00 99.00 999 1018.7  18.8  23.0  11.6 99.0  0.78
2001 01 06 14 257  7.9  8.4 99.00 99.00 99.00 999 1018.8  19.1  22.9  11.7 99.0  0.60
2001 01 06 15 269  8.0  8.7 99.00 99.00 99.00 999 1019.3  19.3  22.3  12.1 99.0  0.37
2001 01 06 16 262  8.1  8.8 99.00 99.00 99.00 999 1019.1  19.5  21.4  12.4 99.0  0.20
2001 01 06 17 263  8.0  8.5 99.00 99.00 99.00 999 1018.6  19.6  20.3  12.8 99.0  0.22
2001 01 06 18 264  7.8  8.2 99.00 99.00 99.00 999 1018.0  19.8  19.0  13.0 99.0  0.41
2001 01 06 19 342  5.8  6.1 99.00 99.00 99.00 999 1017.7  17.6  18.7  13.7 99.0  0.71
2001 01 06 20 357  5.1  5.6 99.00 99.00 99.00 999 1017.4  17.7  20.3  10.9 99.0  1.07
2001 01 06 21 355  5.1  5.5 99.00 99.00 99.00 999 1017.4  18.0  22.4  11.0 99.0  1.38
2001 01 06 22   0  4.2  4.3 99.00 99.00 99.00 999 1017.4  18.2  23.0  11.5 99.0  1.64
2001 01 06 23 356  3.3  3.8 99.00 99.00 99.00 999 1017.9  18.0  22.9  11.5 99.0  1.73
2001 01 07 00 351  2.1  2.5 99.00 99.00 99.00 999 1018.2  18.0  23.0  10.3 99.0  1.60
2001 01 07 01 340  1.4  1.7 99.00 99.00 99.00 999 1018.6  17.9  22.9  10.6 99.0  1.22
2001 01 07 02 335  0.4  0.7 99.00 99.00 99.00 999 1018.7  17.9  22.9  11.1 99.0  0.72
2001 01 07 03   2  0.4  0.6 99.00 99.00 99.00 999 1018.8  18.0  21.7  11.5 99.0  0.17
2001 01 07 04  10  0.5  0.7 99.00 99.00 99.00 999 1018.6  17.9  21.5  11.9 99.0 -0.26
2001 01 07 05 339  0.6  0.6 99.00 99.00 99.00 999 1018.2  18.3  21.7  11.6 99.0 -0.48
2001 01 07 06 346  1.6  1.8 99.00 99.00 99.00 999 1017.9  18.3  21.1  11.8 99.0 -0.44
2001 01 07 07  27  1.3  1.6 99.00 99.00 99.00 999 1017.6  18.1  20.8  12.3 99.0 -0.23
2001 01 07 08  15  1.8  1.9 99.00 99.00 99.00 999 1017.1  17.7  20.3  11.3 99.0  0.09
2001 01 07 09  18  1.6  1.9 99.00 99.00 99.00 999 1017.0  17.7  20.7  11.9 99.0  0.42
2001 01 07 10  24  2.0  2.3 99.00 99.00 99.00 999 1017.1  17.8  22.1  11.7 99.0  0.78
2001 01 07 11  38  2.8  3.3 99.00 99.00 99.00 999 1017.9  18.2  22.8  12.1 99.0  1.06
2001 01 07 12  56  3.0  3.7 99.00 99.00 99.00 999 1018.4  18.1  23.0  12.3 99.0  1.18
2001 01 07 13  44  5.0  5.5 99.00 99.00 99.00 999 1019.1  17.1  23.0  12.6 99.0  1.13
2001 01 07 14  49  4.2  4.6 99.00 99.00 99.00 999 1019.9  16.8  22.9  13.0 99.0  0.93
2001 01 07 15  48  3.3  3.8 99.00 99.00 99.00 999 1020.5  17.0  23.0  12.5 99.0  0.62
2001 01 07 16  73  3.3  3.7 99.00 99.00 99.00 999 1020.4  17.6  23.1  12.9 99.0  0.29
2001 01 07 17  69  4.1  4.3 99.00 99.00 99.00 999 1019.7  18.3  23.0  13.6 99.0  0.15
2001 01 07 18  73  4.0  4.5 99.00 99.00 99.00 999 1018.5  18.6  23.1  14.0 99.0  0.27
2001 01 07 19  73  2.2  2.8 99.00 99.00 99.00 999 1018.0  19.8  23.2  14.2 99.0  0.55
2001 01 07 20  70  1.8  2.2 99.00 99.00 99.00 999 1017.4  20.5  23.2  14.5 99.0  1.01
2001 01 07 21 112  1.5  2.0 99.00 99.00 99.00 999 1017.1  21.2  23.5  14.4 99.0  1.36
2001 01 07 22 122  2.4  3.0 99.00 99.00 99.00 999 1017.5  21.8  23.2  14.8 99.0  1.75
2001 01 07 23 108  3.0  3.4 99.00 99.00 99.00 999 1017.5  20.2  23.2  13.8 99.0  2.00
2001 01 08 00 140  3.3  3.6 99.00 99.00 99.00 999 1017.7  20.3  23.0  12.4 99.0  2.06
2001 01 08 01 137  2.9  3.2 99.00 99.00 99.00 999 1017.9  20.4  23.1  13.0 99.0  1.84
2001 01 08 02 153  4.1  4.4 99.00 99.00 99.00 999 1018.3  20.6  23.0  12.9 99.0  1.36
2001 01 08 03 159  4.3  4.5 99.00 99.00 99.00 999 1018.6  20.9  22.9  13.1 99.0  0.78
2001 01 08 04 157  3.3  4.0 99.00 99.00 99.00 999 1018.8  21.2  22.6  12.4 99.0  0.13
2001 01 08 05 152  3.9  4.2 99.00 99.00 99.00 999 1018.3  21.3  22.0  12.4 99.0 -0.35
2001 01 08 06 151  4.5  4.9 99.00 99.00 99.00 999 1018.0  21.3  22.1  13.2 99.0 -0.58
2001 01 08 07 158  4.9  5.4 99.00 99.00 99.00 999 1017.7  21.4  22.0  13.1 99.0 -0.50
2001 01 08 08 164  4.4  4.9 99.00 99.00 99.00 999 1017.6  21.4  21.6  12.8 99.0 -0.23
2001 01 08 09 166  4.6  5.3 99.00 99.00 99.00 999 1017.4  21.4  21.5  13.1 99.0  0.13
2001 01 08 10 171  4.3  4.9 99.00 99.00 99.00 999 1017.4  21.4  21.3  12.5 99.0  0.52
2001 01 08 11 159  4.5  4.9 99.00 99.00 99.00 999 1017.5  21.5  21.3  12.0 99.0  0.93
2001 01 08 12 156  5.1  5.6 99.00 99.00 99.00 999 1017.6  21.8  22.0  12.0 99.0  1.20
2001 01 08 13 168  4.5  4.8 99.00 99.00 99.00 999 1018.0  22.2  22.4  11.8 99.0  1.28
2001 01 08 14 172  4.5  4.7 99.00 99.00 99.00 999 1018.7  22.4  22.5  12.2 99.0  1.17
2001 01 08 15 175  5.9  6.3 99.00 99.00 99.00 999 1018.8  22.5  22.6  13.6 99.0  0.94
2001 01 08 16 170  6.0  6.3 99.00 99.00 99.00 999 1018.5  22.7  22.5  15.0 99.0  0.59
2001 01 08 17 176  4.5  4.8 99.00 99.00 99.00 999 1018.1  23.2  22.6  16.0 99.0  0.23
2001 01 08 18 212  3.6  4.1 99.00 99.00 99.00 999 1017.4  23.0  22.6  15.4 99.0  0.04
2001 01 08 19 205  3.3  3.6 99.00 99.00 99.00 999 1016.4  23.3  23.0  16.7 99.0  0.18
2001 01 08 20 171  2.8  3.1 99.00 99.00 99.00 999 1016.1  23.8  22.3  18.4 99.0  0.54
2001 01 08 21 234  3.7  4.1 99.00 99.00 99.00 999 1016.1  22.7  22.2  17.1 99.0  0.99
2001 01 08 22 231  5.5  5.9 99.00 99.00 99.00 999 1015.7  22.8  22.7  17.0 99.0  1.45
2001 01 08 23 238  4.6  5.0 99.00 99.00 99.00 999 1015.8  22.4  22.2  17.0 99.0  1.87
2001 01 09 00 241  3.9  4.3 99.00 99.00 99.00 999 1016.2  22.3  22.8  16.7 99.0  2.05
2001 01 09 01 274  4.2  4.5 99.00 99.00 99.00 999 1016.8  22.2  23.0  16.6 99.0  2.05
2001 01 09 02 280  3.9  4.2 99.00 99.00 99.00 999 1017.1  21.3  22.9  16.7 99.0  1.78
2001 01 09 03 293  4.8  5.2 99.00 99.00 99.00 999 1017.5  21.1  22.9  17.2 99.0  1.26
2001 01 09 04 293  5.4  5.9 99.00 99.00 99.00 999 1017.5  21.2  22.6  16.4 99.0  0.59
2001 01 09 05 292  5.7  6.2 99.00 99.00 99.00 999 1017.6  21.5  22.5  16.0 99.0 -0.12
2001 01 09 06 278  4.8  5.5 99.00 99.00 99.00 999 1017.4  21.5  22.3  16.1 99.0 -0.66
2001 01 09 07 253  4.0  4.4 99.00 99.00 99.00 999 1016.8  21.4  22.1  16.6 99.0 -0.89
2001 01 09 08 253  4.0  4.2 99.00 99.00 99.00 999 1016.4  21.7  22.1  17.1 99.0 -0.76
2001 01 09 09 230  4.5  4.8 99.00 99.00 99.00 999 1016.4  22.1  21.9  17.4 99.0 -0.45
2001 01 09 10 245  4.6  4.8 99.00 99.00 99.00 999 1016.2  22.2  21.8  17.6 99.0 -0.04
2001 01 09 11 258  4.4  4.6 99.00 99.00 99.00 999 1016.7  21.9  21.6  18.2 99.0  0.38
2001 01 09 12 340  8.9  9.4 99.00 99.00 99.00 999 1017.6  19.2  22.2  17.5 99.0  0.81
2001 01 09 13 353  8.8  9.8 99.00 99.00 99.00 999 1018.6  17.5  22.4  16.0 99.0  1.03
2001 01 09 14 345 10.9 12.0 99.00 99.00 99.00 999 1019.5  17.0  22.2  14.8 99.0  1.07
2001 01 09 15 353 11.3 11.8 99.00 99.00 99.00 999 1020.7  16.7  22.6  14.7 99.0  0.91
2001 01 09 16 358 11.2 11.7 99.00 99.00 99.00 999 1020.5  16.4  22.7  12.6 99.0  0.64
2001 01 09 17 343 11.0 12.3 99.00 99.00 99.00 999 1020.5  16.0  22.8  12.3 99.0  0.24
2001 01 09 18 339 11.4 12.5 99.00 99.00 99.00 999 1020.2  15.4  23.1  11.4 99.0 -0.12
2001 01 09 19 335 11.3 12.4 99.00 99.00 99.00 999 1020.0  14.8  23.1   9.2 99.0 -0.30
2001 01 09 20 330 11.9 13.1 99.00 99.00 99.00 999 1019.9  14.3  22.6   8.1 99.0 -0.13
2001 01 09 21 328 12.5 13.8 99.00 99.00 99.00 999 1020.4  14.1  22.4   7.8 99.0  0.27
2001 01 09 22 332 14.5 16.7 99.00 99.00 99.00 999 1020.9  14.2  21.7   8.6 99.0  0.81
2001 01 09 23 337 14.5 15.2 99.00 99.00 99.00 999 1021.5  14.0  21.1   8.0 99.0  1.26
2001 01 10 00 339 13.7 14.5 99.00 99.00 99.00 999 1022.2  13.8  21.1   7.8 99.0  1.66
2001 01 10 01 350 12.3 13.3 99.00 99.00 99.00 999 1023.1  13.7  20.9   7.6 99.0  1.84
2001 01 10 02 348 12.2 13.0 99.00 99.00 99.00 999 1023.7  13.9  20.9   7.9 99.0  1.77
2001 01 10 03   0 10.2 11.6 99.00 99.00 99.00 999 1023.9  13.8  20.8   7.1 99.0  1.52
2001 01 10 04 358 11.1 11.7 99.00 99.00 99.00 999 1024.0  13.7  20.6   7.2 99.0  0.99
2001 01 10 05   2 10.6 11.6 99.00 99.00 99.00 999 1024.0  12.9  20.6   5.4 99.0  0.29
2001 01 10 06   9 11.0 11.9 99.00 99.00 99.00 999 1024.3  11.5  20.7   4.7 99.0 99.00
2001 01 10 07   6 10.5 11.3 99.00 99.00 99.00 999 1024.0  10.7  20.6   2.9 99.0 99.00
2001 01 10 08  19 10.2 10.9 99.00 99.00 99.00 999 1023.6  10.3  20.4   2.7 99.0 99.00
2001 01 10 09  16  8.9  9.9 99.00 99.00 99.00 999 1023.6   9.9  20.3   3.5 99.0 99.00
2001 01 10 10  16  9.8 11.2 99.00 99.00 99.00 999 1023.6   9.8  20.2   3.1 99.0 99.00
2001 01 10 11  15 10.0 10.9 99.00 99.00 99.00 999 1023.7  10.1  20.5   4.3 99.0 99.00
