#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 11 22 13 00  30  3.1  3.1    MM    MM    MM  MM 1014.1  24.6  25.7    MM   MM +1.1    MM
2017 11 22 12 00  20  3.1  3.1    MM    MM    MM  MM 1013.7  23.9  25.8    MM   MM +0.9    MM
2017 11 22 11 00 360  2.6  3.1    MM    MM    MM  MM 1012.9  23.9  25.9    MM   MM +0.0    MM
2017 11 22 10 00 350  2.6  2.6    MM    MM    MM  MM 1013.0  24.5  26.0    MM   MM   MM    MM
2017 11 22 09 00  MM  0.0  0.5    MM    MM    MM  MM 1012.8  25.4  26.2    MM   MM -0.9    MM
2017 11 22 08 00  MM  0.0  0.5    MM    MM    MM  MM 1012.7  25.4  26.5    MM   MM -1.2    MM
2017 11 22 06 00 110  1.0  1.0    MM    MM    MM  MM 1013.7  25.5  26.6    MM   MM -0.4    MM
2017 11 22 05 00  40  1.5  2.1    MM    MM    MM  MM 1013.9  25.7  26.7    MM   MM +0.3    MM
2017 11 22 04 00  30  1.0  1.0    MM    MM    MM  MM 1014.2  25.9  26.7    MM   MM +0.6    MM
2017 11 22 03 00  60  0.5  2.6    MM    MM    MM  MM 1014.1  25.8  26.7    MM   MM +0.7    MM
2017 11 22 02 00  80  1.5  2.6    MM    MM    MM  MM 1013.6  25.7  26.7    MM   MM +0.3    MM
2017 11 22 01 00 100  3.1  4.6    MM    MM    MM  MM 1013.6  25.8  26.7    MM   MM +0.0    MM
2017 11 22 00 00  70  1.0  2.1    MM    MM    MM  MM 1013.4  25.9  26.7    MM   MM +0.0    MM
2017 11 21 23 00  60  0.5  2.1    MM    MM    MM  MM 1013.3  25.9  26.7    MM   MM +0.0    MM
2017 11 21 22 00 130  2.6  3.1    MM    MM    MM  MM 1013.4  26.0  26.7    MM   MM -0.0    MM
2017 11 21 21 00 140  3.6  4.1    MM    MM    MM  MM 1013.2  26.1  26.7    MM   MM -1.1    MM
2017 11 21 20 00 140  3.1  3.1    MM    MM    MM  MM 1013.2  26.3  26.7    MM   MM -2.0    MM
2017 11 21 19 00 170  2.1  2.6    MM    MM    MM  MM 1013.6  26.2  26.7    MM   MM -2.4    MM
2017 11 21 18 00 160  3.1  3.6    MM    MM    MM  MM 1014.3  26.1  26.7    MM   MM -2.0    MM
2017 11 21 17 00 160  2.6  3.6    MM    MM    MM  MM 1015.2  26.1  26.6    MM   MM -0.8    MM
2017 11 21 16 00 170  3.6  4.1    MM    MM    MM  MM 1016.0  26.1  26.6    MM   MM +0.5    MM
2017 11 21 15 00 160  3.6  4.1    MM    MM    MM  MM 1016.3  26.1  26.5    MM   MM +1.2    MM
2017 11 21 14 00 150  4.1  4.6    MM    MM    MM  MM 1016.0  26.0  26.4    MM   MM +1.5    MM
2017 11 21 13 00 170  4.1  4.6    MM    MM    MM  MM 1015.5  25.9  26.4    MM   MM +1.5    MM
2017 11 21 12 00 150  5.7  6.7    MM    MM    MM  MM 1015.1  25.3  26.4    MM   MM +1.2    MM
2017 11 21 11 00 160  6.2  6.7    MM    MM    MM  MM 1014.5  25.2  26.4    MM   MM -0.0    MM
2017 11 21 10 00 140  7.2  8.2    MM    MM    MM  MM 1014.0  25.2  26.4    MM   MM -1.0    MM
2017 11 21 09 00 150  6.2  7.2    MM    MM    MM  MM 1013.9  25.1  26.3    MM   MM -1.5    MM
2017 11 21 08 00 130  7.2  8.8    MM    MM    MM  MM 1014.3  24.8  26.3    MM   MM -1.3    MM
2017 11 21 07 00 130  7.2  8.8    MM    MM    MM  MM 1015.0  25.2  26.3    MM   MM -1.3    MM
2017 11 21 06 00 120  7.7  8.8    MM    MM    MM  MM 1015.4  25.5  26.2    MM   MM -1.2    MM
2017 11 21 05 00  80  7.2  8.2    MM    MM    MM  MM 1015.6  25.2  26.2    MM   MM -0.8    MM
2017 11 21 04 00  80  9.3 10.8    MM    MM    MM  MM 1016.3  25.1  26.1    MM   MM +0.0    MM
2017 11 21 03 00  90  9.3 10.3    MM    MM    MM  MM 1016.6  25.4  25.8    MM   MM +0.5    MM
2017 11 21 02 00  90  9.8 10.3    MM    MM    MM  MM 1016.4  25.5  25.6    MM   MM +0.6    MM
2017 11 21 01 00  80  9.8 10.8    MM    MM    MM  MM 1016.4  25.3  25.5    MM   MM +0.8    MM
2017 11 21 00 00  90  9.3 10.8    MM    MM    MM  MM 1016.1  25.2  25.4    MM   MM +0.3    MM
2017 11 20 23 00  80 10.8 11.3    MM    MM    MM  MM 1015.8  25.0  25.4    MM   MM +0.4    MM
2017 11 20 22 00  90  9.8 11.3    MM    MM    MM  MM 1015.6  23.5  25.5    MM   MM +0.0    MM
2017 11 20 21 00  80  8.2 10.3    MM    MM    MM  MM 1015.8  22.8  25.5    MM   MM -0.0    MM
2017 11 20 20 00  80 10.8 11.3    MM    MM    MM  MM 1015.4  24.4  25.6    MM   MM -1.2    MM
2017 11 20 19 00  70 10.8 11.8    MM    MM    MM  MM 1015.6  24.5  25.8    MM   MM -1.5    MM
2017 11 20 18 00  70 11.3 12.4    MM    MM    MM  MM 1016.0  24.4  26.1    MM   MM -1.5    MM
2017 11 20 17 00  70 11.8 12.9    MM    MM    MM  MM 1016.6  24.6  26.5    MM   MM -0.6    MM
2017 11 20 16 00  70 11.3 12.4    MM    MM    MM  MM 1017.1  24.8  26.6    MM   MM +0.0    MM
2017 11 20 15 00  10  8.8  9.8    MM    MM    MM  MM 1017.5  21.6  26.6    MM   MM +1.1    MM
2017 11 20 14 00  20  7.7  8.8    MM    MM    MM  MM 1017.2  22.5  26.6    MM   MM +1.1    MM
2017 11 20 13 00  20  7.2  8.2    MM    MM    MM  MM 1016.9  22.0  26.6    MM   MM +1.4    MM
2017 11 20 12 00  20  7.7  7.7    MM    MM    MM  MM 1016.4  21.8  26.6    MM   MM +1.1    MM
2017 11 20 11 00  10  6.7  7.7    MM    MM    MM  MM 1016.1  22.3  26.6    MM   MM +1.0    MM
2017 11 20 10 00  10  7.2  7.7    MM    MM    MM  MM 1015.5  22.2  26.6    MM   MM +0.4    MM
2017 11 20 09 00  20  5.1  6.7    MM    MM    MM  MM 1015.3  22.7  26.6    MM   MM +0.0    MM
2017 11 20 08 00  10  4.6  5.1    MM    MM    MM  MM 1015.1  22.8  26.6    MM   MM -0.3    MM
2017 11 20 07 00 360  5.7  6.7    MM    MM    MM  MM 1015.1  22.8  26.6    MM   MM -0.5    MM
2017 11 20 06 00 350  4.6  5.1    MM    MM    MM  MM 1015.3  23.0  26.6    MM   MM +0.0    MM
2017 11 20 05 00 350  5.1  5.7    MM    MM    MM  MM 1015.4  23.0  26.6    MM   MM +0.4    MM
2017 11 20 04 00 350  4.6  5.1    MM    MM    MM  MM 1015.6  23.1  26.6    MM   MM +1.1    MM
2017 11 20 03 00 340  5.7  6.7    MM    MM    MM  MM 1015.3  23.1  26.6    MM   MM +1.3    MM
2017 11 20 02 00 320  5.7  6.2    MM    MM    MM  MM 1015.0  23.3  26.6    MM   MM +1.7    MM
2017 11 20 01 00 320  4.6  5.7    MM    MM    MM  MM 1014.5  23.7  26.5    MM   MM +1.5    MM
2017 11 20 00 00 310  5.1  5.7    MM    MM    MM  MM 1014.0  24.3  26.5    MM   MM +1.2    MM
2017 11 19 23 00 240  2.1  2.6    MM    MM    MM  MM 1013.3  24.1  26.5    MM   MM +0.5    MM
2017 11 19 22 00 270  3.6  4.1    MM    MM    MM  MM 1013.0  24.6  26.4    MM   MM +0.0    MM
2017 11 19 21 00 270  3.6  4.1    MM    MM    MM  MM 1012.8  24.7  26.2    MM   MM -1.1    MM
2017 11 19 20 00 310  1.5  2.1    MM    MM    MM  MM 1012.8  24.8  26.0    MM   MM -2.1    MM
2017 11 19 19 00 230  1.5  2.1    MM    MM    MM  MM 1012.9  24.8  25.6    MM   MM   MM    MM
2017 11 19 18 00 300  2.1  2.1    MM    MM    MM  MM 1013.9  25.5  25.7    MM   MM -2.2    MM
2017 11 19 17 00 350  1.5  1.5    MM    MM    MM  MM 1014.9  24.2  26.0    MM   MM -0.9    MM
2017 11 19 15 00  10  6.2  6.7    MM    MM    MM  MM 1016.1  23.1  26.6    MM   MM +1.3    MM
2017 11 19 14 00 360  6.2  7.2    MM    MM    MM  MM 1015.8  23.1  26.5    MM   MM +1.4    MM
2017 11 19 13 00 360  6.2  7.2    MM    MM    MM  MM 1015.2  22.8  26.5    MM   MM +1.1    MM
2017 11 19 12 00 360  5.1  6.2    MM    MM    MM  MM 1014.8  22.4  26.3    MM   MM +0.9    MM
2017 11 19 11 00 360  5.1  6.2    MM    MM    MM  MM 1014.4  22.2  26.2    MM   MM +0.4    MM
2017 11 19 10 00 350  5.7  5.7    MM    MM    MM  MM 1014.1  22.1  26.0    MM   MM +0.0    MM
2017 11 19 09 00 340  5.1  5.7    MM    MM    MM  MM 1013.9  22.5  26.0    MM   MM -0.5    MM
2017 11 19 08 00 350  3.6  4.1    MM    MM    MM  MM 1014.0  22.9  26.0    MM   MM -0.8    MM
2017 11 19 07 00  MM  0.0  0.5    MM    MM    MM  MM 1014.1  24.7  26.0    MM   MM -1.0    MM
2017 11 19 06 00  MM  0.0  1.0    MM    MM    MM  MM 1014.4  24.7  26.2    MM   MM   MM    MM
2017 11 19 05 00 360  1.0  1.5    MM    MM    MM  MM 1014.8  24.9  26.2    MM   MM -0.4    MM
2017 11 19 04 00  10  1.5  2.1    MM    MM    MM  MM 1015.1  24.9  26.5    MM   MM +0.4    MM
2017 11 19 02 00  MM  0.0  1.0    MM    MM    MM  MM 1015.2  25.1  26.7    MM   MM +1.6    MM
2017 11 19 01 00  MM  0.0  0.5    MM    MM    MM  MM 1014.7  25.2  26.7    MM   MM +1.2    MM
2017 11 19 00 00  MM  0.0  1.0    MM    MM    MM  MM 1014.2  25.2  26.7    MM   MM +1.0    MM
2017 11 18 23 00  40  1.5  3.1    MM    MM    MM  MM 1013.6  25.3  26.8    MM   MM +0.0    MM
2017 11 18 22 00  90  3.6  4.6    MM    MM    MM  MM 1013.5  25.4  26.8    MM   MM -0.0    MM
2017 11 18 21 00 110  4.1  4.6    MM    MM    MM  MM 1013.2  25.7  26.9    MM   MM -1.0    MM
2017 11 18 20 00  90  3.6  4.1    MM    MM    MM  MM 1013.4  25.4  26.9    MM   MM -2.0    MM
2017 11 18 19 00 110  3.6  4.1    MM    MM    MM  MM 1013.6  25.4  27.0    MM   MM -2.7    MM
2017 11 18 18 00  90  5.7  6.2    MM    MM    MM  MM 1014.2  25.4  27.0    MM   MM -2.4    MM
2017 11 18 17 00  70  5.7  7.2    MM    MM    MM  MM 1015.4  25.0  27.0    MM   MM -0.9    MM
2017 11 18 16 00  70  4.6  5.7    MM    MM    MM  MM 1016.3  24.9  26.9    MM   MM +0.5    MM
2017 11 18 15 00 100  5.1  5.7    MM    MM    MM  MM 1016.6  25.3  27.0    MM   MM +1.5    MM
2017 11 18 14 00 100  5.7  6.2    MM    MM    MM  MM 1016.3  25.4  27.0    MM   MM +2.1    MM
2017 11 18 13 00  80  6.7  8.2    MM    MM    MM  MM 1015.8  24.7  27.0    MM   MM +1.3    MM
2017 11 18 12 00 110  4.6  5.1    MM    MM    MM  MM 1015.1  24.6  26.9    MM   MM +0.3    MM
2017 11 18 11 00 120  4.6  7.2    MM    MM    MM  MM 1014.2  23.6  26.8    MM   MM -1.0    MM
2017 11 18 10 00 340  4.1  4.6    MM    MM    MM  MM 1014.5  22.5  26.6    MM   MM -1.2    MM
2017 11 18 09 00 350  4.1  4.6    MM    MM    MM  MM 1014.8  22.6  26.5    MM   MM -1.4    MM
2017 11 18 08 00  30  3.6  4.1    MM    MM    MM  MM 1015.2  24.5  26.5    MM   MM -1.0    MM
2017 11 18 07 00  60  6.7  7.7    MM    MM    MM  MM 1015.7  24.4  26.7    MM   MM -0.9    MM
2017 11 18 06 00  70  5.7  6.2    MM    MM    MM  MM 1016.2  24.2  26.8    MM   MM -0.3    MM
2017 11 18 05 00  60  7.7  8.8    MM    MM    MM  MM 1016.2  24.3  26.8    MM   MM +0.0    MM
2017 11 18 04 00  70  7.2  8.2    MM    MM    MM  MM 1016.6  24.3  26.9    MM   MM +0.9    MM
2017 11 18 03 00  70  8.8  9.8    MM    MM    MM  MM 1016.5  24.5  26.9    MM   MM +1.3    MM
2017 11 18 02 00  60  9.3 10.8    MM    MM    MM  MM 1016.1  24.7  27.0    MM   MM +0.9    MM
2017 11 18 01 00  70  9.8 10.8    MM    MM    MM  MM 1015.7  24.8  27.0    MM   MM +0.8    MM
2017 11 18 00 00  50  9.8 11.3    MM    MM    MM  MM 1015.2  24.8  26.9    MM   MM +0.6    MM
2017 11 17 23 00  60  9.8 11.3    MM    MM    MM  MM 1015.2  24.8  26.9    MM   MM +0.4    MM
2017 11 17 22 00  50  9.8 11.3    MM    MM    MM  MM 1014.9  24.9  26.9    MM   MM -0.0    MM
2017 11 17 21 00  50 10.3 11.8    MM    MM    MM  MM 1014.6  25.0  26.9    MM   MM -0.8    MM
2017 11 17 20 00  60 10.3 11.8    MM    MM    MM  MM 1014.8  24.8  26.7    MM   MM -1.3    MM
2017 11 17 19 00  60  9.3 10.3    MM    MM    MM  MM 1015.0  25.0  26.6    MM   MM -1.5    MM
2017 11 17 18 00  60 10.3 10.8    MM    MM    MM  MM 1015.4  24.7  26.6    MM   MM -1.2    MM
2017 11 17 17 00  60  9.3 11.3    MM    MM    MM  MM 1016.1  24.9  26.5    MM   MM -0.7    MM
2017 11 17 16 00  60 10.8 12.4    MM    MM    MM  MM 1016.5  24.7  26.5    MM   MM +0.0    MM
2017 11 17 15 00  40 10.3 11.3    MM    MM    MM  MM 1016.6  23.5  26.4    MM   MM +0.9    MM
2017 11 17 14 00  MM   MM   MM    MM    MM    MM  MM 1016.8  22.6  26.3    MM   MM +1.6    MM
2017 11 17 13 00  20  7.7  8.2    MM    MM    MM  MM 1016.3  22.1  26.0    MM   MM +2.0    MM
2017 11 17 12 00  10  8.2  8.8    MM    MM    MM  MM 1015.7  21.8  26.1    MM   MM +1.6    MM
2017 11 17 11 00 360  7.2  7.7    MM    MM    MM  MM 1015.2  21.5  26.2    MM   MM +0.8    MM
2017 11 17 10 00 360  8.2  9.3    MM    MM    MM  MM 1014.3  21.9  26.2    MM   MM   MM    MM
2017 11 17 09 00 360  7.2  8.2    MM    MM    MM  MM 1014.1  22.2  26.2    MM   MM -0.7    MM
2017 11 17 08 00 360  6.7  7.2    MM    MM    MM  MM 1014.4  21.9  26.3    MM   MM -0.8    MM
2017 11 17 06 00 360  8.2  8.8    MM    MM    MM  MM 1014.8  22.7  26.4    MM   MM -0.6    MM
2017 11 17 05 00 360  8.8  9.8    MM    MM    MM  MM 1015.2  22.6  26.4    MM   MM +0.0    MM
2017 11 17 04 00 360  8.2  9.3    MM    MM    MM  MM 1015.5  22.9  26.4    MM   MM +0.9    MM
2017 11 17 03 00 360  7.7  8.8    MM    MM    MM  MM 1015.4  23.5  26.3    MM   MM +1.4    MM
2017 11 17 02 00 360  5.7  7.2    MM    MM    MM  MM 1015.1  24.2  26.3    MM   MM +1.7    MM
2017 11 17 01 00 360  7.7  8.8    MM    MM    MM  MM 1014.6  24.0  26.2    MM   MM +1.6    MM
2017 11 17 00 00 360  8.8  9.3    MM    MM    MM  MM 1014.0  24.2  26.2    MM   MM +1.1    MM
2017 11 16 23 00  20  7.7  8.2    MM    MM    MM  MM 1013.4  24.2  26.1    MM   MM +0.7    MM
2017 11 16 22 00  20  9.8 10.8    MM    MM    MM  MM 1013.0  24.5  26.1    MM   MM -0.0    MM
2017 11 16 21 00  20  9.3 10.3    MM    MM    MM  MM 1012.9  24.4  26.1    MM   MM +0.0    MM
2017 11 16 20 00  30  8.2  8.8    MM    MM    MM  MM 1012.7  24.6  26.0    MM   MM -1.1    MM
2017 11 16 19 00  60  7.2  8.8    MM    MM    MM  MM 1013.0  24.1  26.0    MM   MM -1.8    MM
2017 11 16 18 00  30  7.2  8.2    MM    MM    MM  MM 1013.0  24.7  26.0    MM   MM -2.2    MM
2017 11 16 17 00  30  9.8 10.8    MM    MM    MM  MM 1013.8  24.1  25.9    MM   MM -0.7    MM
2017 11 16 16 00  20  7.7  8.8    MM    MM    MM  MM 1014.8  23.5  25.8    MM   MM +0.8    MM
2017 11 16 15 00  10  8.8 10.8    MM    MM    MM  MM 1015.2  22.9  25.7    MM   MM +1.8    MM
2017 11 16 14 00  10 10.3 11.3    MM    MM    MM  MM 1014.5  22.3  25.8    MM   MM +1.5    MM
2017 11 16 13 00  10  9.3 10.3    MM    MM    MM  MM 1014.0  22.3  26.1    MM   MM +1.3    MM
2017 11 16 12 00  10  9.8 10.8    MM    MM    MM  MM 1013.4  22.1  26.1    MM   MM +0.9    MM
2017 11 16 11 00 360  9.3 10.3    MM    MM    MM  MM 1013.0  22.1  26.2    MM   MM +0.5    MM
2017 11 16 10 00 360  8.2  9.3    MM    MM    MM  MM 1012.7  22.1  26.3    MM   MM +0.0    MM
2017 11 16 09 00 360  7.2  8.2    MM    MM    MM  MM 1012.5  22.2  26.3    MM   MM +0.0    MM
2017 11 16 08 00 360  7.7  8.2    MM    MM    MM  MM 1012.5  22.8  26.3    MM   MM -0.5    MM
2017 11 16 07 00 350  7.7  8.2    MM    MM    MM  MM 1012.6  23.4  26.3    MM   MM -0.7    MM
2017 11 16 06 00  50  7.2  8.2    MM    MM    MM  MM 1012.6  24.9  26.3    MM   MM -0.4    MM
2017 11 16 05 00  60  9.3 10.3    MM    MM    MM  MM 1013.0  24.1  26.3    MM   MM +0.3    MM
2017 11 16 04 00  30  6.2   MM    MM    MM    MM  MM 1013.3  25.1  26.3    MM   MM +0.9    MM
2017 11 16 03 00  50  7.7  9.3    MM    MM    MM  MM 1013.0  25.1  26.3    MM   MM +1.3    MM
2017 11 16 02 00  10  8.8 10.3    MM    MM    MM  MM 1012.7  24.4  26.4    MM   MM +1.4    MM
2017 11 16 01 00  30  7.7  9.3    MM    MM    MM  MM 1012.4  25.3  26.4    MM   MM +0.9    MM
2017 11 16 00 00  30  8.8  9.3    MM    MM    MM  MM 1011.7  25.8  26.3    MM   MM +0.6    MM
2017 11 15 23 00  40 10.3 11.8    MM    MM    MM  MM 1011.3  25.0  26.3    MM   MM +0.6    MM
2017 11 15 22 00  90  4.6  6.2    MM    MM    MM  MM 1011.5  22.9  26.3    MM   MM +0.8    MM
2017 11 15 21 00  20  6.7  7.7    MM    MM    MM  MM 1011.1  24.2  26.3    MM   MM -0.4    MM
2017 11 15 20 00  30  6.7  7.2    MM    MM    MM  MM 1010.7  25.1  26.4    MM   MM -1.8    MM
2017 11 15 19 00  40  9.8 10.8    MM    MM    MM  MM 1010.7  23.2  26.4    MM   MM -2.3    MM
2017 11 15 18 00  30  8.2  8.8    MM    MM    MM  MM 1011.5  23.3  26.4    MM   MM -1.7    MM
2017 11 15 17 00  20  6.7  7.7    MM    MM    MM  MM 1012.5  23.2  26.4    MM   MM -0.5    MM
2017 11 15 16 00  30  8.8  9.8    MM    MM    MM  MM 1013.0  23.4  26.3    MM   MM +0.5    MM
2017 11 15 15 00  10  8.8  9.3    MM    MM    MM  MM 1013.2  23.5  26.3    MM   MM +1.2    MM
2017 11 15 14 00  10  7.7  8.8    MM    MM    MM  MM 1013.0  23.0  26.3    MM   MM +1.5    MM
2017 11 15 13 00  10  9.3 10.3    MM    MM    MM  MM 1012.5  22.2  26.5    MM   MM +1.5    MM
2017 11 15 12 00  10  9.3  9.8    MM    MM    MM  MM 1012.0  22.0  26.6    MM   MM +1.4    MM
2017 11 15 11 00  10  9.3 10.3    MM    MM    MM  MM 1011.5  22.1  26.6    MM   MM +0.4    MM
2017 11 15 10 00 360  8.8  9.8    MM    MM    MM  MM 1011.0  22.2  26.6    MM   MM -0.3    MM
2017 11 15 09 00 360  9.3  9.8    MM    MM    MM  MM 1010.6  22.4  26.6    MM   MM -1.2    MM
2017 11 15 08 00 360  8.2  9.3    MM    MM    MM  MM 1011.1  22.4  26.5    MM   MM -1.2    MM
2017 11 15 07 00 360  8.8  9.3    MM    MM    MM  MM 1011.3  22.8  26.5    MM   MM -1.2    MM
2017 11 15 06 00 360  7.2  8.2    MM    MM    MM  MM 1011.8  23.3  26.5    MM   MM -0.8    MM
2017 11 15 05 00 360  7.7  8.8    MM    MM    MM  MM 1012.3  23.7  26.5    MM   MM +0.0    MM
2017 11 15 04 00  20 10.3 11.8    MM    MM    MM  MM 1012.5  24.3  26.5    MM   MM +0.5    MM
2017 11 15 03 00  10  7.7  8.2    MM    MM    MM  MM 1012.6  25.2  26.5    MM   MM +1.0    MM
2017 11 15 02 00  30  8.2  9.8    MM    MM    MM  MM 1012.3  25.9  26.5    MM   MM +1.1    MM
2017 11 15 01 00  20  8.8  9.8    MM    MM    MM  MM 1012.0  26.0  26.6    MM   MM +1.2    MM
2017 11 15 00 00  40 10.3 11.3    MM    MM    MM  MM 1011.6  25.8  26.6    MM   MM +0.9    MM
2017 11 14 23 00  40 10.8 11.8    MM    MM    MM  MM 1011.2  25.9  26.6    MM   MM +0.3    MM
2017 11 14 22 00  50 11.3 12.4    MM    MM    MM  MM 1010.8  25.9  26.7    MM   MM -0.5    MM
2017 11 14 21 00  50 10.3 11.8    MM    MM    MM  MM 1010.7  26.0  26.7    MM   MM -1.6    MM
2017 11 14 20 00  50 10.8 11.8    MM    MM    MM  MM 1010.9  25.8  26.7    MM   MM -2.3    MM
2017 11 14 19 00  50 10.3 11.3    MM    MM    MM  MM 1011.3  25.6  26.6    MM   MM -2.8    MM
2017 11 14 18 00  50  8.8  9.3    MM    MM    MM  MM 1012.3  25.6  26.6    MM   MM -2.3    MM
2017 11 14 17 00  40  9.3  9.8    MM    MM    MM  MM 1013.2  25.6  26.5    MM   MM -1.3    MM
2017 11 14 16 00  40  9.8   MM    MM    MM    MM  MM 1014.1  25.6    MM    MM   MM +0.0    MM
2017 11 14 15 00  40 10.8 11.8    MM    MM    MM  MM 1014.6  25.8  26.5    MM   MM +0.9    MM
2017 11 14 14 00  40 10.8 11.8    MM    MM    MM  MM 1014.5  25.7  26.5    MM   MM +1.2    MM
2017 11 14 13 00  50  9.8 11.8    MM    MM    MM  MM 1014.3  25.8  26.5    MM   MM +1.7    MM
2017 11 14 12 00  40 11.8 13.4    MM    MM    MM  MM 1013.7  25.6  26.5    MM   MM +1.3    MM
2017 11 14 11 00  50 12.4 13.4    MM    MM    MM  MM 1013.3  25.7  26.5    MM   MM +0.8    MM
2017 11 14 10 00  30 10.8 12.4    MM    MM    MM  MM 1012.6  25.7  26.5    MM   MM -0.5    MM
2017 11 14 09 00  40 11.3 12.4    MM    MM    MM  MM 1012.4  25.9  26.4    MM   MM -1.0    MM
2017 11 14 08 00  40 10.8 12.4    MM    MM    MM  MM 1012.5  25.9  26.4    MM   MM -1.5    MM
2017 11 14 07 00  30  9.3  9.8    MM    MM    MM  MM 1013.1  26.2  26.4    MM   MM -1.9    MM
2017 11 14 06 00  40 10.3 11.3    MM    MM    MM  MM 1013.4  26.3  26.5    MM   MM -1.3    MM
2017 11 14 05 00  40  9.8 11.3    MM    MM    MM  MM 1014.0  26.3  26.5    MM   MM -0.8    MM
2017 11 14 04 00  60  8.2 10.3    MM    MM    MM  MM 1015.0  25.5  26.6    MM   MM +0.3    MM
2017 11 14 03 00  50  9.3   MM    MM    MM    MM  MM 1014.7  26.6    MM    MM   MM +0.6    MM
2017 11 14 02 00  40  8.8 10.3    MM    MM    MM  MM 1014.8  26.6  26.6    MM   MM +1.0    MM
2017 11 14 01 00  40  8.8 10.8    MM    MM    MM  MM 1014.7  26.5  26.7    MM   MM +1.0    MM
2017 11 14 00 00  40 10.3 11.3    MM    MM    MM  MM 1014.1  26.5  26.7    MM   MM +0.4    MM
2017 11 13 23 00  60 10.8 11.8    MM    MM    MM  MM 1013.8  26.5  26.7    MM   MM -0.6    MM
2017 11 13 22 00  50 10.3 11.3    MM    MM    MM  MM 1013.7  26.5  26.8    MM   MM -1.1    MM
2017 11 13 21 00  60  9.8 10.8    MM    MM    MM  MM 1013.7  26.5  26.8    MM   MM -1.7    MM
2017 11 13 20 00  60  8.2  9.3    MM    MM    MM  MM 1014.4  26.4  26.8    MM   MM -1.4    MM
2017 11 13 19 00  70  8.8  9.8    MM    MM    MM  MM 1014.8  26.5  26.7    MM   MM -2.0    MM
2017 11 13 18 00  70  9.3  9.8    MM    MM    MM  MM 1015.4  26.5  26.7    MM   MM -1.9    MM
2017 11 13 17 00  80  9.8 10.3    MM    MM    MM  MM 1015.8  26.6  26.7    MM   MM -0.8    MM
2017 11 13 16 00  80  7.7  8.8    MM    MM    MM  MM 1016.8  26.5  26.7    MM   MM +0.5    MM
2017 11 13 15 00  90  8.8  9.3    MM    MM    MM  MM 1017.3  26.6  26.7    MM   MM +1.5    MM
2017 11 13 14 00  80  9.3  9.8    MM    MM    MM  MM 1016.6  26.6  26.8    MM   MM +1.0    MM
2017 11 13 13 00  60  7.2  8.8    MM    MM    MM  MM 1016.3  26.7  26.8    MM   MM +1.0    MM
2017 11 13 12 00  60  7.2  8.2    MM    MM    MM  MM 1015.8  26.4  26.8    MM   MM +0.7    MM
2017 11 13 11 00  80  7.7  8.2    MM    MM    MM  MM 1015.6  26.4  26.8    MM   MM -0.0    MM
2017 11 13 10 00  90  7.7  8.2    MM    MM    MM  MM 1015.3  26.4  26.8    MM   MM -0.7    MM
2017 11 13 09 00  90  8.8  9.3    MM    MM    MM  MM 1015.1  26.3  26.8    MM   MM -1.4    MM
2017 11 13 08 00  80  8.2   MM    MM    MM    MM  MM 1015.4  26.3  26.9    MM   MM -1.4    MM
2017 11 13 07 00  90  8.8  9.3    MM    MM    MM  MM 1016.0  26.4  26.9    MM   MM -1.1    MM
2017 11 13 06 00  90  8.8  9.8    MM    MM    MM  MM 1016.5  26.4  26.8    MM   MM -0.8    MM
2017 11 13 05 00  80 10.3 11.8    MM    MM    MM  MM 1016.8  26.3  26.7    MM   MM -0.5    MM
2017 11 13 04 00  90  9.3 10.3    MM    MM    MM  MM 1017.1  26.5  26.7    MM   MM +0.0    MM
2017 11 13 03 00  90 10.3 11.3    MM    MM    MM  MM 1017.3  26.5  26.6    MM   MM +0.7    MM
2017 11 13 02 00  80  9.3  9.8    MM    MM    MM  MM 1017.3  26.5  26.5    MM   MM +1.2    MM
2017 11 13 01 00  80  8.2  9.3    MM    MM    MM  MM 1017.3  26.8  26.4    MM   MM +1.6    MM
2017 11 13 00 00  80 10.8 11.8    MM    MM    MM  MM 1016.6  26.7  26.3    MM   MM +1.4    MM
2017 11 12 23 00  70 10.3 11.3    MM    MM    MM  MM 1016.1  26.6  26.4    MM   MM +0.7    MM
2017 11 12 22 00  80 10.8 11.8    MM    MM    MM  MM 1015.7  26.6  26.6    MM   MM -0.0    MM
2017 11 12 21 00  80 11.8 12.9    MM    MM    MM  MM 1015.2  26.7  26.6    MM   MM -1.2    MM
2017 11 12 20 00  80 10.3 10.8    MM    MM    MM  MM 1015.4  26.6  26.7    MM   MM -1.7    MM
2017 11 12 19 00  80 11.3 12.9    MM    MM    MM  MM 1015.6  26.5  26.6    MM   MM -2.3    MM
2017 11 12 18 00  80  9.8 11.3    MM    MM    MM  MM 1016.4  25.6  26.6    MM   MM -1.5    MM
2017 11 12 17 00  80 11.3 13.9    MM    MM    MM  MM 1017.1  26.6  26.5    MM   MM -0.9    MM
2017 11 12 16 00  80 11.3 11.8    MM    MM    MM  MM 1017.9  26.0  26.4    MM   MM +0.4    MM
2017 11 12 15 00  90 12.9 14.4    MM    MM    MM  MM 1017.9  25.8  26.4    MM   MM +0.6    MM
