YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 03 12 20 00 120  9.1  9.7 99.00 99.00 99.00 999 1019.3  24.7  24.7 999.0 99.0  0.01
2006 03 12 21 00 118  9.0  9.4 99.00 99.00 99.00 999 1019.0  24.6  24.7 999.0 99.0  0.33
2006 03 12 22 00 109  8.8  9.6 99.00 99.00 99.00 999 1018.9  24.4  24.8 999.0 99.0  0.67
2006 03 12 23 00 119 11.0 11.4 99.00 99.00 99.00 999 1019.0  24.2  24.7 999.0 99.0  1.00
2006 03 13 00 00 116 10.6 11.3 99.00 99.00 99.00 999 1019.4  24.1  24.7 999.0 99.0  1.27
2006 03 13 01 00 108  9.4  9.9 99.00 99.00 99.00 999 1019.7  24.1  24.5 999.0 99.0  1.37
2006 03 13 02 00 110  9.7 10.7 99.00 99.00 99.00 999 1020.1  24.1  24.5 999.0 99.0  1.30
2006 03 13 03 00 105 10.9 11.4 99.00 99.00 99.00 999 1020.1  24.1  24.3 999.0 99.0  1.04
2006 03 13 04 00 111 10.7 11.3 99.00 99.00 99.00 999 1020.0  24.1  24.4 999.0 99.0  0.66
2006 03 13 05 00 116 10.0 10.9 99.00 99.00 99.00 999 1019.7  24.0  23.8 999.0 99.0  0.21
2006 03 13 06 00 121  9.5 10.8 99.00 99.00 99.00 999 1019.4  24.1  23.8 999.0 99.0 -0.14
2006 03 13 07 00 125 11.1 12.3 99.00 99.00 99.00 999 1018.8  23.9  23.8 999.0 99.0 -0.32
2006 03 13 08 00 118 10.3 10.8 99.00 99.00 99.00 999 1018.1  23.7  24.3 999.0 99.0 -0.23
2006 03 13 09 00 124  9.7 10.5 99.00 99.00 99.00 999 1017.8  23.7  23.7 999.0 99.0  0.02
2006 03 13 10 00 125  9.5 10.3 99.00 99.00 99.00 999 1018.1  23.8  24.1 999.0 99.0  0.33
2006 03 13 11 00 129  7.8  8.4 99.00 99.00 99.00 999 1018.7  23.8  24.3 999.0 99.0  0.70
2006 03 13 12 00 132  7.9  8.6 99.00 99.00 99.00 999 1018.9  23.6  24.3 999.0 99.0  0.93
2006 03 13 13 00 127  8.5  9.7 99.00 99.00 99.00 999 1019.2  23.5  24.3 999.0 99.0  1.13
2006 03 13 14 00 141  8.0  9.0 99.00 99.00 99.00 999 1019.7  24.4  24.3 999.0 99.0  1.13
2006 03 13 15 00 140  7.6  8.0 99.00 99.00 99.00 999 1019.7  24.5  24.6 999.0 99.0  0.96
2006 03 13 16 00 139  6.8  7.4 99.00 99.00 99.00 999 1019.5  24.5  24.6 999.0 99.0  0.68
2006 03 13 17 00 134  7.1  7.7 99.00 99.00 99.00 999 1018.9  24.6  25.6 999.0 99.0  0.36
2006 03 13 18 00 153  7.9  8.6 99.00 99.00 99.00 999 1018.0  24.9  25.8 999.0 99.0  0.02
2006 03 13 19 00 155  7.4  7.8 99.00 99.00 99.00 999 1017.3  24.9  26.0 999.0 99.0 -0.13
2006 03 13 20 00 139  5.9  6.2 99.00 99.00 99.00 999 1017.3  25.0  26.1 999.0 99.0 -0.05
2006 03 13 21 00 133  5.8  6.5 99.00 99.00 99.00 999 1016.9  25.4  25.3 999.0 99.0  0.26
2006 03 13 22 00 128  5.7  6.0 99.00 99.00 99.00 999 1016.6  25.5  25.3 999.0 99.0  0.59
2006 03 13 23 00 117  5.8  6.4 99.00 99.00 99.00 999 1016.7  25.2  25.1 999.0 99.0  0.96
2006 03 14 00 00 105  6.5  6.9 99.00 99.00 99.00 999 1016.7  24.5  25.0 999.0 99.0  1.31
2006 03 14 01 00 106  8.2  8.8 99.00 99.00 99.00 999 1016.9  24.2  25.1 999.0 99.0  1.53
2006 03 14 02 00 109  8.2  8.7 99.00 99.00 99.00 999 1017.4  24.2  25.1 999.0 99.0  1.57
2006 03 14 03 00 119  6.9  7.5 99.00 99.00 99.00 999 1017.7  24.3  25.0 999.0 99.0  1.40
2006 03 14 04 00 130  7.6  8.4 99.00 99.00 99.00 999 1017.6  24.2  25.0 999.0 99.0  1.04
2006 03 14 05 00 139  9.1  9.6 99.00 99.00 99.00 999 1017.3  24.2  25.1 999.0 99.0  0.63
2006 03 14 06 00 144  8.0  8.7 99.00 99.00 99.00 999 1016.9  24.2  24.9 999.0 99.0  0.16
2006 03 14 07 00 156  8.4  8.9 99.00 99.00 99.00 999 1016.2  24.1  24.7 999.0 99.0 -0.10
2006 03 14 08 00 157  7.8  8.1 99.00 99.00 99.00 999 1015.3  24.1  24.7 999.0 99.0 -0.12
2006 03 14 09 00 158  6.2  6.8 99.00 99.00 99.00 999 1015.2  24.1  24.6 999.0 99.0  0.09
2006 03 14 10 00 162  6.0  6.3 99.00 99.00 99.00 999 1015.7  24.3  24.7 999.0 99.0  0.41
2006 03 14 11 00 177  5.7  6.2 99.00 99.00 99.00 999 1016.2  24.2  24.8 999.0 99.0  0.74
2006 03 14 12 00 169  4.9  5.2 99.00 99.00 99.00 999 1016.9  24.2  25.6 999.0 99.0  1.06
2006 03 14 13 00 170  4.4  4.5 99.00 99.00 99.00 999 1018.1  24.5  25.5 999.0 99.0  1.32
2006 03 14 14 00 162  4.2  4.4 99.00 99.00 99.00 999 1018.6  24.7  25.4 999.0 99.0  1.39
2006 03 14 15 00 180  4.0  4.3 99.00 99.00 99.00 999 1018.9  25.0  25.5 999.0 99.0  1.22
2006 03 14 16 00 187  3.9  4.1 99.00 99.00 99.00 999 1019.2  25.4  25.7 999.0 99.0  0.91
2006 03 14 17 00 187  3.2  3.3 99.00 99.00 99.00 999 1018.7  25.8  26.0 999.0 99.0  0.56
2006 03 14 18 00 186  3.0  3.4 99.00 99.00 99.00 999 1018.0  26.2  26.2 999.0 99.0  0.16
2006 03 14 19 00 178  3.0  3.4 99.00 99.00 99.00 999 1017.4  26.1  26.5 999.0 99.0 -0.11
2006 03 14 20 00 181  4.0  4.4 99.00 99.00 99.00 999 1016.7  26.3  26.5 999.0 99.0 -0.19
2006 03 14 21 00 187  2.5  2.8 99.00 99.00 99.00 999 1016.7  27.0  26.7 999.0 99.0 -0.03
2006 03 14 22 00 217  2.1  2.2 99.00 99.00 99.00 999 1016.8  25.5  26.4 999.0 99.0  0.31
2006 03 14 23 00 233  1.3  1.5 99.00 99.00 99.00 999 1017.3  25.1  26.1 999.0 99.0  0.70
2006 03 15 00 00 266  1.9  2.1 99.00 99.00 99.00 999 1017.7  24.6  25.5 999.0 99.0  1.04
2006 03 15 01 00 344  5.4  5.7 99.00 99.00 99.00 999 1018.5  24.4  25.4 999.0 99.0  1.34
2006 03 15 02 00 343  5.0  5.4 99.00 99.00 99.00 999 1019.1  24.2  25.3 999.0 99.0  1.48
2006 03 15 03 00 346  4.9  5.4 99.00 99.00 99.00 999 1019.7  24.1  25.3 999.0 99.0  1.41
2006 03 15 04 00 345  5.3  5.6 99.00 99.00 99.00 999 1020.1  23.3  25.4 999.0 99.0  1.12
2006 03 15 05 00 343  8.2  8.6 99.00 99.00 99.00 999 1019.9  23.5  25.2 999.0 99.0  0.71
2006 03 15 06 00 339  6.6  6.9 99.00 99.00 99.00 999 1019.6  23.4  25.1 999.0 99.0  0.30
2006 03 15 07 00 351  6.0  6.4 99.00 99.00 99.00 999 1018.9  23.2  25.1 999.0 99.0 -0.04
2006 03 15 08 00 347  4.6  5.0 99.00 99.00 99.00 999 1018.4  22.9  25.1 999.0 99.0 -0.19
2006 03 15 09 00 348  4.8  5.1 99.00 99.00 99.00 999 1018.2  23.0  25.1 999.0 99.0 -0.09
2006 03 15 10 00 354  5.5  6.1 99.00 99.00 99.00 999 1018.6  23.0  25.0 999.0 99.0  0.20
2006 03 15 11 00   6  6.0  6.6 99.00 99.00 99.00 999 1019.2  23.0  25.0 999.0 99.0  0.54
2006 03 15 12 00  11  4.8  5.5 99.00 99.00 99.00 999 1019.7  23.0  25.9 999.0 99.0  0.94
2006 03 15 13 00  34  6.8  7.9 99.00 99.00 99.00 999 1020.2  23.3  25.7 999.0 99.0  1.28
2006 03 15 14 00  43  6.8  7.6 99.00 99.00 99.00 999 1020.6  22.8  25.6 999.0 99.0  1.44
2006 03 15 15 00  42  8.2  8.7 99.00 99.00 99.00 999 1021.1  22.6  25.4 999.0 99.0  1.39
2006 03 15 16 00  41  7.5  7.9 99.00 99.00 99.00 999 1021.3  22.8  25.5 999.0 99.0  1.13
2006 03 15 17 00  42  5.8  6.3 99.00 99.00 99.00 999 1021.0  23.2  25.7 999.0 99.0  0.73
2006 03 15 18 00  50  4.8  5.4 99.00 99.00 99.00 999 1020.5  23.3  25.9 999.0 99.0  0.28
2006 03 15 19 00  67  5.4  5.9 99.00 99.00 99.00 999 1020.0  24.4  25.9 999.0 99.0 -0.11
2006 03 15 20 00  84  7.0  7.5 99.00 99.00 99.00 999 1019.4  24.8  25.9 999.0 99.0 -0.29
2006 03 15 21 00  73  9.3  9.8 99.00 99.00 99.00 999 1019.1  24.4  25.9 999.0 99.0 -0.22
2006 03 15 22 00  79  9.4  9.9 99.00 99.00 99.00 999 1019.2  24.0  25.8 999.0 99.0  0.07
2006 03 15 23 00  77  9.8 10.9 99.00 99.00 99.00 999 1019.4  23.7  25.8 999.0 99.0  0.46
2006 03 16 00 00  78  9.9 10.7 99.00 99.00 99.00 999 1019.8  23.3  25.1 999.0 99.0  0.83
2006 03 16 01 00  70  9.7 10.4 99.00 99.00 99.00 999 1020.3  23.2  25.1 999.0 99.0  1.17
2006 03 16 02 00  70  9.1  9.5 99.00 99.00 99.00 999 1020.8  23.1  25.1 999.0 99.0  1.42
2006 03 16 03 00  72  9.0  9.7 99.00 99.00 99.00 999 1021.0  23.2  25.3 999.0 99.0  1.49
2006 03 16 04 00  76  7.2  7.7 99.00 99.00 99.00 999 1021.1  23.3  25.3 999.0 99.0  1.37
2006 03 16 05 00  81  8.3  8.8 99.00 99.00 99.00 999 1020.8  23.4  25.3 999.0 99.0  1.04
2006 03 16 06 00  85  6.8  7.8 99.00 99.00 99.00 999 1020.5  23.5  25.2 999.0 99.0  0.66
2006 03 16 07 00  90  5.6  6.2 99.00 99.00 99.00 999 1020.0  23.4  25.1 999.0 99.0  0.27
2006 03 16 08 00  95  4.8  5.7 99.00 99.00 99.00 999 1019.5  23.3  24.9 999.0 99.0  0.06
2006 03 16 09 00 101  8.1  8.8 99.00 99.00 99.00 999 1019.5  23.3  24.8 999.0 99.0  0.06
2006 03 16 10 00 100  7.4  8.1 99.00 99.00 99.00 999 1019.5  23.2  24.7 999.0 99.0  0.29
2006 03 16 11 00  89  7.7  8.6 99.00 99.00 99.00 999 1020.0  23.2  24.9 999.0 99.0  0.65
2006 03 16 12 00  92  8.9  9.2 99.00 99.00 99.00 999 1020.4  23.2  25.6 999.0 99.0  0.99
2006 03 16 13 00  94  7.4  8.1 99.00 99.00 99.00 999 1021.2  23.3  25.6 999.0 99.0  1.32
2006 03 16 14 00  95  7.7  8.2 99.00 99.00 99.00 999 1021.9  23.4  25.6 999.0 99.0  1.55
2006 03 16 15 00  94  7.6  8.1 99.00 99.00 99.00 999 1022.5  23.7  25.8 999.0 99.0  1.56
2006 03 16 16 00  95  7.8  8.3 99.00 99.00 99.00 999 1022.3  23.4  25.8 999.0 99.0  1.40
2006 03 16 17 00  92  6.2  6.8 99.00 99.00 99.00 999 1022.5  23.6  26.0 999.0 99.0  1.00
2006 03 16 18 00  85  6.8  7.3 99.00 99.00 99.00 999 1021.9  23.6  26.1 999.0 99.0  0.54
2006 03 16 19 00  75  6.9  8.1 99.00 99.00 99.00 999 1021.2  23.5  26.1 999.0 99.0  0.06
2006 03 16 20 00 102  5.5  6.0 99.00 99.00 99.00 999 1020.4  23.8  26.2 999.0 99.0 -0.25
2006 03 16 21 00 103  5.1  6.0 99.00 99.00 99.00 999 1020.0  24.0  26.3 999.0 99.0 -0.32
2006 03 16 22 00 105  5.2  5.7 99.00 99.00 99.00 999 1019.5  24.0  26.3 999.0 99.0 -0.14
2006 03 16 23 00 112  5.1  5.8 99.00 99.00 99.00 999 1019.8  23.7  26.2 999.0 99.0  0.20
2006 03 17 00 00 103  4.9  5.4 99.00 99.00 99.00 999 1020.4  23.0  25.6 999.0 99.0  0.53
2006 03 17 01 00 105  3.8  4.4 99.00 99.00 99.00 999 1020.8  22.9  25.4 999.0 99.0  0.90
2006 03 17 02 00 103  4.1  4.6 99.00 99.00 99.00 999 1021.1  22.9  25.4 999.0 99.0  1.18
2006 03 17 03 00 115  4.5  5.3 99.00 99.00 99.00 999 1021.3  22.8  25.4 999.0 99.0  1.32
2006 03 17 04 00 102  4.9  5.5 99.00 99.00 99.00 999 1021.4  22.7  25.4 999.0 99.0  1.29
2006 03 17 05 00 104  4.2  4.7 99.00 99.00 99.00 999 1021.0  22.4  25.3 999.0 99.0  1.09
2006 03 17 06 00  88  4.6  5.0 99.00 99.00 99.00 999 1020.4  22.4  25.3 999.0 99.0  0.76
2006 03 17 07 00  97  3.1  3.8 99.00 99.00 99.00 999 1020.0  22.2  25.2 999.0 99.0  0.39
2006 03 17 08 00  75  2.8  3.1 99.00 99.00 99.00 999 1019.6  22.1  25.1 999.0 99.0  0.10
2006 03 17 09 00  85  2.5  2.7 99.00 99.00 99.00 999 1019.4  22.1  25.1 999.0 99.0  0.01
2006 03 17 10 00  88  2.0  2.5 99.00 99.00 99.00 999 1019.6  22.2  25.1 999.0 99.0  0.12
2006 03 17 11 00  83  1.1  1.3 99.00 99.00 99.00 999 1019.9  22.2  25.1 999.0 99.0  0.44
2006 03 17 12 00  53  1.9  2.2 99.00 99.00 99.00 999 1020.6  22.3  25.8 999.0 99.0  0.83
2006 03 17 13 00  92  2.6  3.0 99.00 99.00 99.00 999 1020.8  22.7  25.7 999.0 99.0  1.23
2006 03 17 14 00  60  2.1  2.4 99.00 99.00 99.00 999 1021.6  22.8  25.6 999.0 99.0  1.52
2006 03 17 15 00  17  2.2  2.5 99.00 99.00 99.00 999 1022.1  22.8  25.7 999.0 99.0  1.64
2006 03 17 16 00   4  2.1  2.3 99.00 99.00 99.00 999 1021.9  22.8  25.7 999.0 99.0  1.54
2006 03 17 17 00   0  0.0  0.2 99.00 99.00 99.00 999 1021.6  23.1  25.9 999.0 99.0  1.31
2006 03 17 18 00 132  2.0  2.4 99.00 99.00 99.00 999 1020.4  24.8  26.1 999.0 99.0  0.89
2006 03 17 19 00 133  0.2  0.5 99.00 99.00 99.00 999 1019.7  25.1  26.2 999.0 99.0  0.40
2006 03 17 20 00   0  0.0  0.0 99.00 99.00 99.00 999 1019.0  24.5  26.4 999.0 99.0 -0.03
2006 03 17 21 00 269  1.4  1.9 99.00 99.00 99.00 999 1018.6  23.9  26.1 999.0 99.0 -0.28
2006 03 17 22 00 328  3.0  3.6 99.00 99.00 99.00 999 1018.7  23.9  26.3 999.0 99.0 -0.28
2006 03 17 23 00 327  3.0  3.5 99.00 99.00 99.00 999 1018.9  23.9  26.3 999.0 99.0 -0.06
2006 03 18 00 00 330  3.1  3.8 99.00 99.00 99.00 999 1018.9  23.5  25.7 999.0 99.0  0.24
2006 03 18 01 00 326  3.3  4.1 99.00 99.00 99.00 999 1018.9  23.3  25.7 999.0 99.0  0.63
2006 03 18 02 00 323  2.9  3.4 99.00 99.00 99.00 999 1019.3  23.2  25.5 999.0 99.0  0.97
2006 03 18 03 00 319  3.3  3.5 99.00 99.00 99.00 999 1019.5  23.0  25.3 999.0 99.0  1.21
2006 03 18 04 00 294  1.4  1.7 99.00 99.00 99.00 999 1018.9  22.9  25.3 999.0 99.0  1.28
2006 03 18 05 00 329  2.5  3.0 99.00 99.00 99.00 999 1018.4  22.8  25.2 999.0 99.0  1.15
2006 03 18 06 00 317  3.6  4.1 99.00 99.00 99.00 999 1017.8  22.7  25.4 999.0 99.0  0.89
2006 03 18 07 00 306  2.9  3.3 99.00 99.00 99.00 999 1017.4  22.5  25.5 999.0 99.0  0.58
2006 03 18 08 00 301  3.9  4.3 99.00 99.00 99.00 999 1017.0  22.5  25.5 999.0 99.0  0.31
2006 03 18 09 00 318  4.8  5.3 99.00 99.00 99.00 999 1016.8  22.4  25.4 999.0 99.0  0.13
2006 03 18 10 00 329  5.1  6.3 99.00 99.00 99.00 999 1017.1  22.4  25.3 999.0 99.0  0.16
2006 03 18 11 00 349  3.7  4.0 99.00 99.00 99.00 999 1017.9  22.2  25.3 999.0 99.0  0.39
2006 03 18 12 00  15  3.2  3.7 99.00 99.00 99.00 999 1018.3  22.2  25.2 999.0 99.0  0.70
2006 03 18 13 00  18  3.4  4.2 99.00 99.00 99.00 999 1019.1  22.3  25.2 999.0 99.0  1.10
2006 03 18 14 00  27  6.2  6.6 99.00 99.00 99.00 999 1019.7  22.1  25.8 999.0 99.0  1.45
2006 03 18 15 00  30  6.3  6.8 99.00 99.00 99.00 999 1019.7  21.5  26.0 999.0 99.0  1.67
2006 03 18 16 00   6  5.8  6.2 99.00 99.00 99.00 999 1019.9  21.4  26.0 999.0 99.0  1.68
2006 03 18 17 00 359  5.4  6.0 99.00 99.00 99.00 999 1019.7  21.8  26.0 999.0 99.0  1.52
2006 03 18 18 00 357  4.0  4.6 99.00 99.00 99.00 999 1018.8  22.1  26.0 999.0 99.0  1.17
2006 03 18 19 00 359  3.6  3.9 99.00 99.00 99.00 999 1018.0  22.5  26.3 999.0 99.0  0.73
2006 03 18 20 00 342  3.2  3.6 99.00 99.00 99.00 999 1017.6  22.8  26.3 999.0 99.0  0.32
2006 03 18 21 00 324  3.0  3.3 99.00 99.00 99.00 999 1017.3  23.2  25.7 999.0 99.0  0.00
2006 03 18 22 00 313  2.9  3.4 99.00 99.00 99.00 999 1017.2  23.7  25.7 999.0 99.0 -0.12
2006 03 18 23 00 322  4.3  4.8 99.00 99.00 99.00 999 1017.2  23.9  25.7 999.0 99.0 -0.08
2006 03 19 00 00 314  3.3  3.7 99.00 99.00 99.00 999 1017.0  23.3  25.7 999.0 99.0  0.16
2006 03 19 01 00 331  5.0  5.4 99.00 99.00 99.00 999 1017.6  23.2  25.7 999.0 99.0  0.45
2006 03 19 02 00 337  3.4  3.9 99.00 99.00 99.00 999 1018.1  22.9  25.7 999.0 99.0  0.80
2006 03 19 03 00 330  1.4  1.7 99.00 99.00 99.00 999 1018.1  22.9  25.6 999.0 99.0  1.12
2006 03 19 04 00 342  3.3  4.1 99.00 99.00 99.00 999 1018.0  22.7  25.4 999.0 99.0  1.30
2006 03 19 05 00 352  3.0  3.5 99.00 99.00 99.00 999 1017.9  22.5  25.4 999.0 99.0  1.29
2006 03 19 06 00 346  2.2  2.6 99.00 99.00 99.00 999 1017.3  22.2  25.4 999.0 99.0  1.11
2006 03 19 07 00  18  0.1  0.5 99.00 99.00 99.00 999 1016.6  22.0  25.4 999.0 99.0  0.83
2006 03 19 08 00   0  0.0  0.0 99.00 99.00 99.00 999 1015.9  21.8  25.4 999.0 99.0  0.59
2006 03 19 09 00   0  0.0  0.3 99.00 99.00 99.00 999 1015.5  21.8  25.4 999.0 99.0  0.39
2006 03 19 10 00   0  0.0  0.0 99.00 99.00 99.00 999 1016.1  21.9  25.4 999.0 99.0  0.30
2006 03 19 11 00   0  0.0  0.0 99.00 99.00 99.00 999 1016.6  21.9  25.4 999.0 99.0  0.40
2006 03 19 12 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.3  21.9  25.3 999.0 99.0  0.64
2006 03 19 13 00  32  1.1  1.4 99.00 99.00 99.00 999 1017.7  22.2  25.7 999.0 99.0  0.96
2006 03 19 14 00  75  1.4  1.7 99.00 99.00 99.00 999 1017.9  22.6  26.1 999.0 99.0  1.31
2006 03 19 15 00  86  2.2  2.5 99.00 99.00 99.00 999 1018.2  23.3  26.1 999.0 99.0  1.54
2006 03 19 16 00  76  1.8  2.8 99.00 99.00 99.00 999 1018.3  23.1  26.0 999.0 99.0  1.65
2006 03 19 17 00 115  2.3  2.5 99.00 99.00 99.00 999 1018.1  24.0  26.1 999.0 99.0  1.60
2006 03 19 18 00 118  1.5  2.0 99.00 99.00 99.00 999 1017.5  25.1  26.2 999.0 99.0  1.35
2006 03 19 19 00 146  3.9  4.2 99.00 99.00 99.00 999 1016.7  25.0  26.2 999.0 99.0  0.95
2006 03 19 20 00 150  3.2  4.2 99.00 99.00 99.00 999 1016.4  25.4  25.5 999.0 99.0  0.47
2006 03 19 21 00 127  3.7  4.2 99.00 99.00 99.00 999 1016.0  25.5  25.7 999.0 99.0  0.07
2006 03 19 22 00 141  4.2  4.6 99.00 99.00 99.00 999 1015.8  25.7  25.7 999.0 99.0 -0.22
2006 03 19 23 00 131  3.9  4.5 99.00 99.00 99.00 999 1016.0  25.1  25.8 999.0 99.0 -0.27
2006 03 20 00 00 128  5.0  5.6 99.00 99.00 99.00 999 1016.2  24.1  25.8 999.0 99.0 -0.16
2006 03 20 01 00 124  5.9  6.5 99.00 99.00 99.00 999 1016.5  24.0  25.6 999.0 99.0  0.10
2006 03 20 02 00 111  7.2  7.6 99.00 99.00 99.00 999 1016.6  24.0  25.6 999.0 99.0  0.42
2006 03 20 03 00 119  7.2  8.0 99.00 99.00 99.00 999 1017.1  23.9  25.5 999.0 99.0  0.74
2006 03 20 04 00 115  8.1  8.8 99.00 99.00 99.00 999 1017.1  23.9  25.4 999.0 99.0  0.96
2006 03 20 05 00 119  8.3  9.0 99.00 99.00 99.00 999 1016.9  23.8  24.9 999.0 99.0  1.08
2006 03 20 06 00 126  8.9  9.9 99.00 99.00 99.00 999 1016.3  23.7  24.8 999.0 99.0  1.03
2006 03 20 07 00 140  9.3  9.8 99.00 99.00 99.00 999 1015.8  23.7  24.7 999.0 99.0  0.87
2006 03 20 08 00 147  9.3  9.7 99.00 99.00 99.00 999 1015.3  23.6  24.7 999.0 99.0  0.66
2006 03 20 09 00 149  8.9  9.7 99.00 99.00 99.00 999 1015.3  23.7  24.7 999.0 99.0  0.48
2006 03 20 10 00 152  8.5  9.0 99.00 99.00 99.00 999 1015.5  23.6  25.0 999.0 99.0  0.36
2006 03 20 11 00 154  8.8  9.5 99.00 99.00 99.00 999 1015.7  23.8  25.1 999.0 99.0  0.37
2006 03 20 12 00 146  8.7  9.3 99.00 99.00 99.00 999 1016.0  23.9  25.1 999.0 99.0  0.55
2006 03 20 13 00 148  9.4  9.8 99.00 99.00 99.00 999 1016.2  24.1  25.1 999.0 99.0  0.84
2006 03 20 14 00 152  9.4 10.1 99.00 99.00 99.00 999 1016.4  24.2  25.1 999.0 99.0  1.16
2006 03 20 15 00 153  8.3  8.8 99.00 99.00 99.00 999 1016.7  24.4  25.1 999.0 99.0  1.46
2006 03 20 16 00 153  8.5  9.3 99.00 99.00 99.00 999 1016.9  24.5  25.3 999.0 99.0  1.71
2006 03 20 17 00 152  7.7  8.3 99.00 99.00 99.00 999 1016.8  24.6  25.3 999.0 99.0  1.75
2006 03 20 18 00 151  8.2  8.9 99.00 99.00 99.00 999 1015.9  24.8  25.4 999.0 99.0  1.64
2006 03 20 19 00 161  7.9  8.3 99.00 99.00 99.00 999 1015.4  25.0  25.4 999.0 99.0  1.36
2006 03 20 20 00 157  7.2  7.8 99.00 99.00 99.00 999 1015.3  25.1  25.5 999.0 99.0  1.00
2006 03 20 21 00 146  9.2  9.9 99.00 99.00 99.00 999 1013.8  25.0  25.6 999.0 99.0  0.61
2006 03 20 22 00 144  8.3  8.8 99.00 99.00 99.00 999 1013.4  25.2  25.6 999.0 99.0  0.26
2006 03 20 23 00 126  7.9  9.0 99.00 99.00 99.00 999 1013.3  25.1  25.5 999.0 99.0  0.02
2006 03 21 00 00 125  7.6  8.0 99.00 99.00 99.00 999 1013.7  24.6  25.4 999.0 99.0 -0.03
2006 03 21 01 00 134  7.4  8.0 99.00 99.00 99.00 999 1014.1  24.6  25.4 999.0 99.0  0.02
2006 03 21 02 00 142  6.7  7.3 99.00 99.00 99.00 999 1015.2  24.6  25.3 999.0 99.0  0.23
2006 03 21 03 00 149  7.7  8.2 99.00 99.00 99.00 999 1015.4  24.6  25.3 999.0 99.0  0.49
2006 03 21 04 00 161  8.4  9.9 99.00 99.00 99.00 999 1015.0  24.5  25.2 999.0 99.0  0.77
2006 03 21 05 00 161  9.2 10.0 99.00 99.00 99.00 999 1014.4  24.4  25.2 999.0 99.0  1.00
2006 03 21 06 00 160  7.5  8.2 99.00 99.00 99.00 999 1014.5  24.5  25.2 999.0 99.0  0.99
2006 03 21 07 00 169  7.4  7.9 99.00 99.00 99.00 999 1014.4  24.6  25.2 999.0 99.0  0.94
2006 03 21 08 00 184  8.5  9.1 99.00 99.00 99.00 999 1013.5  24.5  25.2 999.0 99.0  0.83
2006 03 21 09 00 183  7.9  8.2 99.00 99.00 99.00 999 1013.4  24.5  25.2 999.0 99.0  0.61
2006 03 21 10 00 182  7.2  7.9 99.00 99.00 99.00 999 1013.7  24.5  25.2 999.0 99.0  0.43
2006 03 21 11 00 180  7.6  8.1 99.00 99.00 99.00 999 1014.0  24.4  25.2 999.0 99.0  0.36
2006 03 21 12 00 177  8.0  8.3 99.00 99.00 99.00 999 1014.5  24.5  25.9 999.0 99.0  0.45
2006 03 21 14 00 186  6.0  6.5 99.00 99.00 99.00 999 1016.4  24.8  25.8 999.0 99.0  0.91
2006 03 21 15 00 178  6.5  6.8 99.00 99.00 99.00 999 1016.5  24.8  25.9 999.0 99.0  1.14
2006 03 21 16 00 192  4.9  5.8 99.00 99.00 99.00 999 1016.6  25.0  25.9 999.0 99.0  1.43
2006 03 21 17 00 207  4.9  5.5 99.00 99.00 99.00 999 1016.3  25.2  26.1 999.0 99.0  1.56
2006 03 21 18 00 245  5.1  5.7 99.00 99.00 99.00 999 1016.0  24.9  26.4 999.0 99.0  1.60
2006 03 21 19 00 243  4.4  4.7 99.00 99.00 99.00 999 1015.7  24.9  26.4 999.0 99.0  1.48
2006 03 21 20 00 247  4.4  4.8 99.00 99.00 99.00 999 1015.2  24.9  26.6 999.0 99.0  1.23
2006 03 21 21 00 253  3.3  3.6 99.00 99.00 99.00 999 1014.9  25.0  26.7 999.0 99.0  0.82
2006 03 21 22 00 269  1.5  1.6 99.00 99.00 99.00 999 1014.9  25.5  26.5 999.0 99.0  0.46
2006 03 21 23 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.8  25.7  26.5 999.0 99.0  0.13
2006 03 22 00 00   0  0.0  0.0 99.00 99.00 99.00 999 1015.3  24.7  25.9 999.0 99.0 -0.11
2006 03 22 01 00  15  0.8  0.9 99.00 99.00 99.00 999 1015.7  24.7  26.3 999.0 99.0 -0.18
2006 03 22 02 00  26  1.5  1.7 99.00 99.00 99.00 999 1016.2  24.9  26.4 999.0 99.0 -0.11
2006 03 22 03 00 145  2.4  2.6 99.00 99.00 99.00 999 1016.7  24.7  26.2 999.0 99.0  0.08
2006 03 22 04 00 174  3.9  4.0 99.00 99.00 99.00 999 1016.6  24.8  26.1 999.0 99.0  0.33
2006 03 22 05 00 184  4.9  5.2 99.00 99.00 99.00 999 1016.2  24.8  26.0 999.0 99.0  0.57
2006 03 22 06 00 198  4.6  4.8 99.00 99.00 99.00 999 1015.9  25.0  25.8 999.0 99.0  0.75
2006 03 22 07 00 203  5.5  6.0 99.00 99.00 99.00 999 1015.3  25.1  25.8 999.0 99.0  0.80
2006 03 22 08 00 218  4.2  4.6 99.00 99.00 99.00 999 1015.0  25.1  25.6 999.0 99.0  0.76
2006 03 22 09 00 220  4.7  5.0 99.00 99.00 99.00 999 1014.9  25.0  25.6 999.0 99.0  0.66
2006 03 22 10 00 231  4.2  4.4 99.00 99.00 99.00 999 1015.3  24.8  25.6 999.0 99.0  0.56
2006 03 22 11 00 242  3.5  3.8 99.00 99.00 99.00 999 1016.0  24.8  25.5 999.0 99.0  0.48
