YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 27 06  75 10.1 11.1 99.00 99.00 99.00 999 1024.1  23.7  23.7  16.7 99.0
1999 01 27 07  82 10.5 11.3 99.00 99.00 99.00 999 1023.6  23.5  23.7  16.2 99.0
1999 01 27 08  76 12.1 13.5 99.00 99.00 99.00 999 1023.0  23.4  24.4  16.4 99.0
1999 01 27 09  87 11.4 12.0 99.00 99.00 99.00 999 1023.0  23.5  24.6  16.7 99.0
1999 01 27 10  77 10.4 11.7 99.00 99.00 99.00 999 1023.0  23.5  24.7  16.5 99.0
1999 01 27 11  98 11.0 11.6 99.00 99.00 99.00 999 1023.3  23.4  24.8  16.6 99.0
1999 01 27 12  89 10.8 11.4 99.00 99.00 99.00 999 1023.9  23.4  24.8  15.3 99.0
1999 01 27 13  95 11.3 12.4 99.00 99.00 99.00 999 1024.8  23.6  24.7  15.4 99.0
1999 01 27 14  95 11.9 12.4 99.00 99.00 99.00 999 1025.2  24.0  24.8  14.5 99.0
1999 01 27 15  97 11.8 12.8 99.00 99.00 99.00 999 1025.3  23.8  24.8  15.8 99.0
1999 01 27 16  89 11.9 12.8 99.00 99.00 99.00 999 1024.9  24.1  24.8  15.3 99.0
1999 01 27 17  89 11.4 12.8 99.00 99.00 99.00 999 1023.9  24.1  24.8  15.5 99.0
1999 01 27 18  90 10.7 11.6 99.00 99.00 99.00 999 1022.8  24.3  24.7  16.3 99.0
1999 01 27 19  92 10.8 12.0 99.00 99.00 99.00 999 1021.9  24.5  24.8  15.6 99.0
1999 01 27 20  90  9.6 10.5 99.00 99.00 99.00 999 1021.4  24.6  24.9  16.3 99.0
1999 01 27 21  87 10.7 11.4 99.00 99.00 99.00 999 1021.1  24.5  24.9  16.4 99.0
1999 01 27 22  97 10.1 11.1 99.00 99.00 99.00 999 1021.1  24.4  24.9  16.9 99.0
1999 01 27 23  92  9.3  9.9 99.00 99.00 99.00 999 1021.1  24.3  24.9  16.7 99.0
1999 01 28 00  94 10.0 11.1 99.00 99.00 99.00 999 1021.1  24.2  24.8  17.6 99.0
1999 01 28 01 104 12.0 12.8 99.00 99.00 99.00 999 1021.4  24.4  24.8  15.8 99.0
1999 01 28 02  98 12.4 12.9 99.00 99.00 99.00 999 1021.2  24.4  24.8  15.7 99.0
1999 01 28 03 104 11.6 12.5 99.00 99.00 99.00 999 1021.4  24.4  24.7  16.0 99.0
1999 01 28 04  97 10.2 11.3 99.00 99.00 99.00 999 1021.4  24.3  24.6  16.7 99.0
1999 01 28 05  97  9.9 10.8 99.00 99.00 99.00 999 1020.9  24.2  24.6  17.4 99.0
1999 01 28 06  98  9.7 10.4 99.00 99.00 99.00 999 1020.7  24.1  24.5  17.2 99.0
1999 01 28 07  94 10.1 10.8 99.00 99.00 99.00 999 1020.4  24.0  24.2  16.6 99.0
1999 01 28 08  93 10.7 12.0 99.00 99.00 99.00 999 1020.0  23.8  23.9  16.8 99.0
1999 01 28 09  89  8.4  9.2 99.00 99.00 99.00 999 1020.3  23.7  24.3  17.4 99.0
1999 01 28 10 102  8.3  9.0 99.00 99.00 99.00 999 1020.5  23.7  24.6  16.2 99.0
1999 01 28 11 102  8.5  9.6 99.00 99.00 99.00 999 1021.1  23.6  24.6  15.7 99.0
1999 01 28 12  93  8.3  9.4 99.00 99.00 99.00 999 1021.7  23.6  24.7  16.6 99.0
1999 01 28 13  95  9.4 10.6 99.00 99.00 99.00 999 1022.2  23.8  24.9  16.3 99.0
1999 01 28 14  98 10.6 11.7 99.00 99.00 99.00 999 1022.4  23.9  24.9  15.8 99.0
1999 01 28 15 100 10.7 11.7 99.00 99.00 99.00 999 1022.7  24.0  25.0  15.9 99.0
1999 01 28 16 101  9.3 10.0 99.00 99.00 99.00 999 1022.7  24.1  25.0  16.5 99.0
1999 01 28 17  97  9.8 10.5 99.00 99.00 99.00 999 1022.0  24.2  25.0  17.0 99.0
1999 01 28 18  96 10.2 10.8 99.00 99.00 99.00 999 1020.9  24.4  25.0  17.1 99.0
1999 01 28 19 106 10.1 10.9 99.00 99.00 99.00 999 1020.3  24.7  25.0  17.0 99.0
1999 01 28 20 102  9.6 10.2 99.00 99.00 99.00 999 1019.6  24.8  24.8  16.8 99.0
1999 01 28 21  97  9.4 10.0 99.00 99.00 99.00 999 1019.4  24.9  25.0  17.1 99.0
1999 01 28 22 101  9.8 10.6 99.00 99.00 99.00 999 1019.1  24.8  25.0  16.9 99.0
1999 01 28 23  96 11.0 11.4 99.00 99.00 99.00 999 1019.3  24.2  24.8  17.1 99.0
1999 01 29 00 101 10.0 10.9 99.00 99.00 99.00 999 1019.8  24.1  24.8  16.7 99.0
1999 01 29 01 115  9.6 10.0 99.00 99.00 99.00 999 1020.1  24.1  24.8  16.4 99.0
1999 01 29 02 105 10.1 10.7 99.00 99.00 99.00 999 1020.5  24.2  24.8  16.9 99.0
1999 01 29 03 115  9.1  9.8 99.00 99.00 99.00 999 1020.7  24.2  24.7  17.1 99.0
1999 01 29 04 121 11.5 12.3 99.00 99.00 99.00 999 1020.7  24.3  24.6  16.3 99.0
1999 01 29 05 123 10.9 12.1 99.00 99.00 99.00 999 1020.2  24.3  24.6  15.7 99.0
1999 01 29 06 109 10.3 11.0 99.00 99.00 99.00 999 1020.1  24.1  24.6  17.6 99.0
1999 01 29 07 120  9.9 10.7 99.00 99.00 99.00 999 1019.8  24.3  24.6  16.6 99.0
1999 01 29 08 130 10.5 11.3 99.00 99.00 99.00 999 1019.6  24.2  24.7  15.4 99.0
1999 01 29 09 110  8.6  9.6 99.00 99.00 99.00 999 1019.6  24.2  24.7  16.1 99.0
1999 01 29 10 114  9.7 10.3 99.00 99.00 99.00 999 1019.3  24.1  24.7  17.1 99.0
1999 01 29 11 121  8.7  9.3 99.00 99.00 99.00 999 1019.4  24.2  24.7  16.6 99.0
1999 01 29 12 119 10.2 10.9 99.00 99.00 99.00 999 1019.8  24.2  24.7  16.5 99.0
1999 01 29 13 121  9.6 10.2 99.00 99.00 99.00 999 1020.5  24.4  24.7  16.9 99.0
1999 01 29 14 126  9.9 10.9 99.00 99.00 99.00 999 1021.1  24.6  24.7  16.5 99.0
1999 01 29 15 116  9.3 10.3 99.00 99.00 99.00 999 1021.5  24.7  24.7  17.1 99.0
1999 01 29 16 117  8.8 10.1 99.00 99.00 99.00 999 1021.5  24.7  24.8  18.2 99.0
1999 01 29 17 112  9.2  9.7 99.00 99.00 99.00 999 1020.8  24.9  24.8  18.3 99.0
1999 01 29 18 126 10.2 11.0 99.00 99.00 99.00 999 1019.8  25.1  24.9  17.0 99.0
1999 01 29 19 119  9.2  9.6 99.00 99.00 99.00 999 1019.4  25.3  25.0  16.1 99.0
1999 01 29 20 120  8.3  8.7 99.00 99.00 99.00 999 1019.1  25.5  25.0  15.6 99.0
1999 01 29 21 102  6.5  6.9 99.00 99.00 99.00 999 1018.9  25.0  24.9  18.3 99.0
1999 01 29 22 104  7.3  7.9 99.00 99.00 99.00 999 1019.4  25.2  24.9  18.3 99.0
1999 01 29 23 101  9.0  9.6 99.00 99.00 99.00 999 1019.5  24.5  24.8  17.5 99.0
1999 01 30 00  99  8.1  9.4 99.00 99.00 99.00 999 1020.0  24.6  24.8  18.5 99.0
1999 01 30 01 100  9.7 10.8 99.00 99.00 99.00 999 1020.1  24.5  24.8  18.1 99.0
1999 01 30 02 100 11.8 12.5 99.00 99.00 99.00 999 1020.2  24.4  24.8  18.2 99.0
1999 01 30 03 103 10.6 11.4 99.00 99.00 99.00 999 1020.6  24.5  24.7  18.0 99.0
1999 01 30 04 103 10.7 11.2 99.00 99.00 99.00 999 1020.7  24.5  24.7  18.0 99.0
1999 01 30 05 106 10.2 10.9 99.00 99.00 99.00 999 1020.3  24.5  24.7  17.8 99.0
1999 01 30 06 109 10.5 11.0 99.00 99.00 99.00 999 1020.1  24.4  24.6  17.7 99.0
1999 01 30 07 113  9.9 10.2 99.00 99.00 99.00 999 1019.8  24.4  24.6  17.4 99.0
1999 01 30 08 114 11.0 11.3 99.00 99.00 99.00 999 1019.1  24.3  24.5  17.3 99.0
1999 01 30 09 108 10.1 10.6 99.00 99.00 99.00 999 1018.9  24.3  24.5  18.1 99.0
1999 01 30 10 114 11.6 12.1 99.00 99.00 99.00 999 1018.9  24.2  24.6  17.8 99.0
1999 01 30 11 109 11.4 12.3 99.00 99.00 99.00 999 1019.3  24.3  24.6  17.8 99.0
1999 01 30 12 113 10.7 11.8 99.00 99.00 99.00 999 1019.8  24.3  24.6  18.3 99.0
1999 01 30 13 117 10.5 11.2 99.00 99.00 99.00 999 1020.6  24.4  24.6  17.5 99.0
1999 01 30 14 120 10.0 10.9 99.00 99.00 99.00 999 1021.1  24.6  24.7  17.3 99.0
1999 01 30 15 119  9.8 10.2 99.00 99.00 99.00 999 1021.6  24.9  24.7  16.8 99.0
1999 01 30 16 116  9.4  9.9 99.00 99.00 99.00 999 1021.8  25.1  24.8  16.8 99.0
1999 01 30 17 110  8.6  9.3 99.00 99.00 99.00 999 1021.4  25.2  24.9  17.1 99.0
1999 01 30 18 103  6.8  7.4 99.00 99.00 99.00 999 1021.0  25.4  25.0  17.4 99.0
1999 01 30 19 108  6.3  6.8 99.00 99.00 99.00 999 1020.2  25.6  25.0  18.6 99.0
1999 01 30 20 115  8.2  8.9 99.00 99.00 99.00 999 1019.3  25.5  25.1  18.6 99.0
1999 01 30 21 112  8.1  8.9 99.00 99.00 99.00 999 1019.2  25.5  25.0  18.4 99.0
1999 01 30 22 104  9.0  9.7 99.00 99.00 99.00 999 1019.2  25.2  24.9  19.0 99.0
1999 01 30 23 102  9.9 10.6 99.00 99.00 99.00 999 1019.2  24.6  24.9  18.9 99.0
1999 01 31 00 103  9.4 10.3 99.00 99.00 99.00 999 1019.6  24.5  24.8  18.1 99.0
1999 01 31 01 106  8.0  8.7 99.00 99.00 99.00 999 1020.2  24.5  24.7  18.5 99.0
1999 01 31 02 108  8.6  9.3 99.00 99.00 99.00 999 1020.6  24.6  24.7  18.1 99.0
1999 01 31 03 104  8.0  8.6 99.00 99.00 99.00 999 1020.6  24.5  24.7  17.5 99.0
1999 01 31 04 102  7.8  8.5 99.00 99.00 99.00 999 1020.9  24.6  24.6  17.9 99.0
1999 01 31 05 115  8.1  8.5 99.00 99.00 99.00 999 1020.1  24.5  24.6  17.1 99.0
1999 01 31 06 115  7.8  8.1 99.00 99.00 99.00 999 1019.8  24.4  24.5  17.2 99.0
1999 01 31 07 115  8.3  9.5 99.00 99.00 99.00 999 1019.7  24.3  24.5  18.7 99.0
1999 01 31 08 108  8.6  9.1 99.00 99.00 99.00 999 1019.4  24.2  24.4  17.5 99.0
1999 01 31 09 109  8.4  9.3 99.00 99.00 99.00 999 1019.3  24.2  24.4  17.8 99.0
1999 01 31 10 115  8.3  8.6 99.00 99.00 99.00 999 1019.3  23.8  24.3  17.8 99.0
1999 01 31 11 103  8.0  8.6 99.00 99.00 99.00 999 1019.6  24.1  24.3  18.0 99.0
1999 01 31 12  98 10.4 12.0 99.00 99.00 99.00 999 1020.8  22.0  24.3  17.4 99.0
1999 01 31 13 114  7.3  8.2 99.00 99.00 99.00 999 1021.3  23.0  24.3  16.6 99.0
1999 01 31 14 105  9.8 11.0 99.00 99.00 99.00 999 1021.5  24.1  24.3  16.4 99.0
1999 01 31 15 106  9.6 10.5 99.00 99.00 99.00 999 1021.9  24.3  24.3  16.5 99.0
1999 01 31 16 108  8.2  9.1 99.00 99.00 99.00 999 1022.1  24.5  24.3  17.4 99.0
1999 01 31 17 113  8.3  9.0 99.00 99.00 99.00 999 1021.9  24.7  24.4  17.4 99.0
1999 01 31 18 113  7.7  8.1 99.00 99.00 99.00 999 1021.3  24.8  24.4  17.1 99.0
1999 01 31 19 101  7.2  7.6 99.00 99.00 99.00 999 1020.7  25.0  24.5  16.1 99.0
1999 01 31 20  98  6.8  7.9 99.00 99.00 99.00 999 1020.3  25.2  24.6  16.7 99.0
1999 01 31 21 107  8.0  8.4 99.00 99.00 99.00 999 1019.9  24.9  24.7  16.3 99.0
1999 01 31 22  97  7.3  7.7 99.00 99.00 99.00 999 1020.2  24.6  24.8  15.4 99.0
1999 01 31 23  99  8.0  8.7 99.00 99.00 99.00 999 1020.1  24.2  24.8  15.7 99.0
1999 02 01 00  93  6.7  7.6 99.00 99.00 99.00 999 1020.5  24.2  24.8  15.1 99.0
1999 02 01 01  78  6.8  7.5 99.00 99.00 99.00 999 1021.3  24.2  24.7  15.1 99.0
1999 02 01 02  72  7.8  8.5 99.00 99.00 99.00 999 1021.5  24.0  24.7  16.2 99.0
1999 02 01 03  78  9.0  9.4 99.00 99.00 99.00 999 1021.6  24.1  24.7  14.8 99.0
1999 02 01 04  93  8.1  8.6 99.00 99.00 99.00 999 1021.7  24.0  24.6  15.8 99.0
1999 02 01 05 100  8.6  9.3 99.00 99.00 99.00 999 1021.1  24.1  24.4  15.9 99.0
1999 02 01 06  97  8.6  9.3 99.00 99.00 99.00 999 1020.9  24.1  24.3  15.5 99.0
1999 02 01 07  98  9.8 10.5 99.00 99.00 99.00 999 1020.6  23.6  24.4  17.0 99.0
1999 02 01 08 102  8.8  9.3 99.00 99.00 99.00 999 1020.2  23.6  24.4  16.9 99.0
1999 02 01 09 107  9.8 10.5 99.00 99.00 99.00 999 1019.9  23.7  24.3  16.1 99.0
1999 02 01 10 105  9.2 10.1 99.00 99.00 99.00 999 1019.9  23.6  24.3  15.6 99.0
1999 02 01 11 110  8.8  9.6 99.00 99.00 99.00 999 1020.3  23.6  24.4  15.2 99.0
1999 02 01 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 01 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 02 02 00 133  9.6 10.1 99.00 99.00 99.00 999 1020.1  23.8  24.7  16.3 99.0
1999 02 02 01 119  8.7  9.6 99.00 99.00 99.00 999 1020.6  23.7  24.7  17.1 99.0
1999 02 02 02 121  8.5  9.6 99.00 99.00 99.00 999 1020.9  23.6  24.7  17.3 99.0
1999 02 02 03 118 10.8 11.6 99.00 99.00 99.00 999 1020.8  23.6  24.6  17.9 99.0
1999 02 02 04 120 11.9 12.7 99.00 99.00 99.00 999 1020.6  23.5  24.6  17.9 99.0
1999 02 02 05 131 10.9 11.8 99.00 99.00 99.00 999 1020.3  23.5  24.5  18.3 99.0
1999 02 02 06 136 10.3 10.8 99.00 99.00 99.00 999 1019.7  23.3  24.5  17.8 99.0
1999 02 02 07 124  9.9 11.4 99.00 99.00 99.00 999 1019.6  23.5  24.4  18.6 99.0
1999 02 02 08 137  8.0  8.6 99.00 99.00 99.00 999 1019.4  23.5  24.4  17.4 99.0
1999 02 02 09 129  9.5 10.0 99.00 99.00 99.00 999 1019.0  23.5  24.3  17.2 99.0
1999 02 02 10 132  9.2  9.9 99.00 99.00 99.00 999 1018.4  23.4  24.3  17.2 99.0
1999 02 02 11 129  8.5  9.0 99.00 99.00 99.00 999 1019.1  23.5  24.3  17.3 99.0
1999 02 02 12 132  8.0  8.5 99.00 99.00 99.00 999 1019.6  23.5  24.3  17.0 99.0
1999 02 02 13 127  7.7  8.2 99.00 99.00 99.00 999 1020.1  23.7  24.3  17.5 99.0
1999 02 02 14 167  7.8  8.3 99.00 99.00 99.00 999 1020.8  22.9  24.4  19.1 99.0
1999 02 02 15 119  7.2  7.8 99.00 99.00 99.00 999 1021.4  22.3  24.4  18.9 99.0
1999 02 02 16 112  6.6  6.8 99.00 99.00 99.00 999 1021.4  22.6  24.5  18.3 99.0
1999 02 02 17 181  8.5  9.0 99.00 99.00 99.00 999 1021.1  22.7  24.5  19.8 99.0
1999 02 02 18 189  6.0  6.6 99.00 99.00 99.00 999 1020.2  22.8  24.5  18.8 99.0
1999 02 02 19 161  5.8  6.1 99.00 99.00 99.00 999 1019.0  23.7  24.6  19.1 99.0
1999 02 02 20 165  2.5  2.7 99.00 99.00 99.00 999 1018.8  23.3  24.6  18.8 99.0
1999 02 02 21 229  2.0  2.4 99.00 99.00 99.00 999 1018.7  22.8  24.6  19.1 99.0
1999 02 02 22 337  1.3  1.6 99.00 99.00 99.00 999 1018.9  23.5  24.6  19.1 99.0
1999 02 02 23  30  2.0  2.3 99.00 99.00 99.00 999 1019.2  22.3  24.6  19.5 99.0
1999 02 03 00 126  4.1  4.6 99.00 99.00 99.00 999 1019.2  23.6  24.5 999.0 99.0
1999 02 03 01 134  6.2  6.7 99.00 99.00 99.00 999 1019.2  23.8  24.5 999.0 99.0
1999 02 03 02 123  6.8  7.4 99.00 99.00 99.00 999 1019.2  23.7  24.4  17.4 99.0
1999 02 03 03 115  6.8  7.4 99.00 99.00 99.00 999 1019.6  23.8  24.4  17.6 99.0
1999 02 03 04 115  6.0  6.9 99.00 99.00 99.00 999 1019.7  23.8  24.3  17.6 99.0
1999 02 03 05 121  5.7  6.3 99.00 99.00 99.00 999 1019.6  23.8  24.3  17.5 99.0
1999 02 03 06 131  6.0  6.5 99.00 99.00 99.00 999 1019.4  23.7  24.2  17.9 99.0
1999 02 03 07 142  6.5  7.1 99.00 99.00 99.00 999 1019.0  23.6  24.1  18.2 99.0
1999 02 03 08 153  7.1  7.8 99.00 99.00 99.00 999 1018.5  23.6  24.1  17.8 99.0
1999 02 03 09 158  7.1  7.5 99.00 99.00 99.00 999 1018.6  23.7  24.2  17.9 99.0
1999 02 03 10 158  5.6  5.9 99.00 99.00 99.00 999 1018.7  23.7  24.1  17.8 99.0
1999 02 03 11 149  6.1  6.5 99.00 99.00 99.00 999 1018.5  23.8  24.1  18.1 99.0
1999 02 03 12 148  5.6  5.9 99.00 99.00 99.00 999 1018.9  23.8  24.1  17.7 99.0
1999 02 03 13 141  5.1  5.5 99.00 99.00 99.00 999 1019.4  24.0  24.1  17.4 99.0
1999 02 03 14 147  5.5  5.9 99.00 99.00 99.00 999 1019.9  24.3  24.2  17.5 99.0
1999 02 03 15 154  6.0  6.4 99.00 99.00 99.00 999 1020.4  24.4  24.3  17.3 99.0
1999 02 03 16 156  5.6  6.1 99.00 99.00 99.00 999 1020.6  24.6  24.4  17.9 99.0
1999 02 03 17 143  4.4  4.8 99.00 99.00 99.00 999 1020.3  24.9  24.5  18.0 99.0
1999 02 03 18 143  5.3  5.9 99.00 99.00 99.00 999 1019.4  25.0  24.6  18.5 99.0
1999 02 03 19 133  4.7  5.3 99.00 99.00 99.00 999 1018.9  25.1  24.7  17.9 99.0
1999 02 03 20 120  3.6  3.9 99.00 99.00 99.00 999 1018.4  25.7  24.8  19.0 99.0
1999 02 03 21 112  4.1  4.5 99.00 99.00 99.00 999 1018.3  25.7  24.9  19.3 99.0
1999 02 03 22 109  5.0  5.6 99.00 99.00 99.00 999 1018.6  25.2  24.9  18.8 99.0
1999 02 03 23 105  5.8  6.3 99.00 99.00 99.00 999 1018.8  24.6  24.7  18.9 99.0
1999 02 04 00 108  5.8  6.1 99.00 99.00 99.00 999 1019.3  24.3  24.7  18.5 99.0
1999 02 04 01 111  6.7  7.2 99.00 99.00 99.00 999 1020.0  24.3  24.6  18.8 99.0
1999 02 04 02 108  8.2  8.7 99.00 99.00 99.00 999 1020.2  24.3  24.6  18.2 99.0
1999 02 04 03 114  9.1  9.5 99.00 99.00 99.00 999 1020.5  24.3  24.3  18.1 99.0
1999 02 04 04 104  8.8  9.3 99.00 99.00 99.00 999 1020.7  24.2  24.4  18.2 99.0
1999 02 04 05 105  8.2  8.9 99.00 99.00 99.00 999 1020.5  24.1  24.4  18.3 99.0
1999 02 04 06 105  8.0  8.9 99.00 99.00 99.00 999 1020.3  24.0  24.4  18.3 99.0
1999 02 04 07 109  8.5  9.2 99.00 99.00 99.00 999 1020.0  24.1  24.3  17.3 99.0
1999 02 04 08 107  8.2  8.7 99.00 99.00 99.00 999 1019.9  23.9  24.3  17.3 99.0
1999 02 04 09 124  6.9  7.4 99.00 99.00 99.00 999 1020.2  23.7  24.2  17.4 99.0
1999 02 04 10 129  5.9  6.2 99.00 99.00 99.00 999 1020.4  23.7  24.2  17.7 99.0
1999 02 04 11 130  4.2  4.4 99.00 99.00 99.00 999 1021.1  23.8  24.2  17.7 99.0
1999 02 04 12 123  4.9  5.4 99.00 99.00 99.00 999 1021.6  23.8  24.1  17.4 99.0
1999 02 04 13 128  4.3  4.6 99.00 99.00 99.00 999 1022.1  24.1  24.2  17.1 99.0
1999 02 04 14 124  5.0  5.7 99.00 99.00 99.00 999 1022.8  24.5  24.2  17.8 99.0
1999 02 04 15 133  2.9  3.1 99.00 99.00 99.00 999 1023.6  24.6  24.3  18.5 99.0
1999 02 04 16 143  4.3  5.0 99.00 99.00 99.00 999 1023.5  25.0  24.4  18.2 99.0
1999 02 04 17 142  3.1  3.2 99.00 99.00 99.00 999 1023.1  25.2  24.5  18.5 99.0
1999 02 04 18 133  2.4  2.7 99.00 99.00 99.00 999 1022.0  25.7  24.7  18.9 99.0
1999 02 04 19 141  2.4  2.7 99.00 99.00 99.00 999 1021.3  25.9  24.9  19.0 99.0
1999 02 04 20 127  2.0  2.2 99.00 99.00 99.00 999 1020.7  26.1  24.9  19.3 99.0
1999 02 04 21 113  2.6  3.0 99.00 99.00 99.00 999 1020.6  25.8  24.9  19.6 99.0
1999 02 04 22 120  3.2  3.5 99.00 99.00 99.00 999 1020.5  26.4  24.8  19.5 99.0
1999 02 04 23  98  2.7  2.9 99.00 99.00 99.00 999 1020.7  25.2  24.7  19.0 99.0
1999 02 05 00  66  2.4  2.7 99.00 99.00 99.00 999 1021.0  24.4  24.7  18.8 99.0
1999 02 05 01  72  2.6  2.8 99.00 99.00 99.00 999 1021.4  24.2  24.7  19.1 99.0
1999 02 05 02  50  3.7  4.0 99.00 99.00 99.00 999 1021.8  24.0  24.7  19.5 99.0
1999 02 05 03  45  4.4  4.9 99.00 99.00 99.00 999 1022.2  23.8  24.7  19.4 99.0
1999 02 05 04  41  4.0  4.2 99.00 99.00 99.00 999 1022.6  23.6  24.6  19.3 99.0
1999 02 05 05  49  3.8  4.1 99.00 99.00 99.00 999 1022.7  23.5  24.6  19.3 99.0
1999 02 05 06  30  4.9  5.1 99.00 99.00 99.00 999 1022.6  23.4  24.6  18.9 99.0
1999 02 05 07  49  4.5  4.8 99.00 99.00 99.00 999 1022.3  23.4  24.6  19.2 99.0
1999 02 05 08  29  5.4  5.8 99.00 99.00 99.00 999 1022.0  22.9  24.5  20.1 99.0
1999 02 05 09  23  6.7  7.2 99.00 99.00 99.00 999 1022.0  22.5  24.5  19.4 99.0
1999 02 05 10  29  5.3  5.5 99.00 99.00 99.00 999 1022.2  22.6  24.5  18.8 99.0
1999 02 05 11  35  5.6  5.9 99.00 99.00 99.00 999 1022.3  22.8  24.4  18.6 99.0
1999 02 05 12  22  5.2  5.6 99.00 99.00 99.00 999 1022.9  22.5  24.4  19.0 99.0
1999 02 05 13  34  5.9  6.3 99.00 99.00 99.00 999 1023.1  22.4  24.6  18.7 99.0
1999 02 05 14  31  7.5  7.8 99.00 99.00 99.00 999 1023.5  22.4  24.6  18.2 99.0
1999 02 05 15  32  6.6  7.1 99.00 99.00 99.00 999 1024.0  22.4  24.7  18.4 99.0
1999 02 05 16  28  6.0  6.3 99.00 99.00 99.00 999 1024.1  22.5  24.8  18.4 99.0
1999 02 05 17  32  5.2  5.6 99.00 99.00 99.00 999 1023.7  22.7  25.0  18.8 99.0
1999 02 05 18  29  4.0  4.2 99.00 99.00 99.00 999 1023.0  23.3  25.0  19.1 99.0
1999 02 05 19  23  3.9  4.1 99.00 99.00 99.00 999 1022.2  23.8  25.1  19.1 99.0
1999 02 05 20  40  4.3  4.6 99.00 99.00 99.00 999 1021.9  24.4  25.2  18.0 99.0
1999 02 05 21  59  1.8  2.2 99.00 99.00 99.00 999 1021.6  24.6  25.2  18.5 99.0
1999 02 05 22 328  1.8  2.1 99.00 99.00 99.00 999 1021.5  23.9  25.2  19.6 99.0
1999 02 05 23 346  3.0  3.2 99.00 99.00 99.00 999 1021.8  23.5  25.1  20.2 99.0
1999 02 06 00 351  2.0  2.2 99.00 99.00 99.00 999 1021.6  23.3  24.8  20.3 99.0
1999 02 06 01 359  2.8  3.0 99.00 99.00 99.00 999 1021.9  23.4  24.9  20.4 99.0
1999 02 06 02 359  3.7  4.0 99.00 99.00 99.00 999 1022.2  23.6  24.8  20.4 99.0
1999 02 06 03   0  3.0  3.3 99.00 99.00 99.00 999 1022.4  23.8  24.9  20.0 99.0
1999 02 06 04  40  3.9  4.3 99.00 99.00 99.00 999 1022.1  23.9  24.9  20.9 99.0
1999 02 06 05  55  6.6  7.3 99.00 99.00 99.00 999 1021.7  23.8  24.8  20.7 99.0
1999 02 06 06  57  6.3  7.1 99.00 99.00 99.00 999 1021.4  23.8  24.6  20.7 99.0
1999 02 06 07  67  6.6  7.1 99.00 99.00 99.00 999 1020.9  23.8  24.7  20.2 99.0
1999 02 06 08  69  5.8  6.2 99.00 99.00 99.00 999 1020.4  23.8  24.7  19.9 99.0
1999 02 06 09  52  6.2  6.6 99.00 99.00 99.00 999 1020.2  23.7  24.6  20.2 99.0
1999 02 06 10  49  6.2  6.9 99.00 99.00 99.00 999 1020.0  23.7  24.6  20.2 99.0
1999 02 06 11  50  5.9  6.3 99.00 99.00 99.00 999 1020.3  23.6  24.7  20.1 99.0
1999 02 06 12  45  5.9  6.5 99.00 99.00 99.00 999 1020.8  23.6  24.7  19.7 99.0
1999 02 06 13  49  6.4  6.9 99.00 99.00 99.00 999 1021.2  23.6  24.6  19.6 99.0
1999 02 06 14  57  6.4  7.2 99.00 99.00 99.00 999 1021.7  23.7  24.6  19.4 99.0
1999 02 06 15  58  7.3  7.9 99.00 99.00 99.00 999 1022.5  24.0  24.6  18.8 99.0
1999 02 06 16  78  6.9  7.5 99.00 99.00 99.00 999 1022.6  24.3  24.7  20.0 99.0
1999 02 06 17  79  6.7  7.3 99.00 99.00 99.00 999 1022.1  24.3  24.8  19.0 99.0
1999 02 06 18  56  7.7  8.2 99.00 99.00 99.00 999 1021.2  24.0  24.8  19.4 99.0
1999 02 06 19  63  7.4  8.1 99.00 99.00 99.00 999 1020.3  24.2  24.8  19.0 99.0
1999 02 06 20  60  6.9  7.3 99.00 99.00 99.00 999 1019.7  24.4  24.8  19.0 99.0
1999 02 06 21  77  6.5  6.8 99.00 99.00 99.00 999 1019.5  24.0  24.8  19.0 99.0
1999 02 06 22  76  6.6  6.9 99.00 99.00 99.00 999 1019.5  24.0  24.8  18.9 99.0
1999 02 06 23  87  6.2  6.7 99.00 99.00 99.00 999 1020.0  23.9  24.8  18.7 99.0
