#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 10 28 17 00  67  8.8  9.6 99.00 99.00 99.00 999 1016.1  27.5  28.0 999.0 99.0 99.00
2007 10 28 18 00  60  9.3  9.9 99.00 99.00 99.00 999 1015.1  27.5  28.1 999.0 99.0 99.00
2007 10 28 19 00  54 11.3 12.1 99.00 99.00 99.00 999 1014.6  27.1  28.1 999.0 99.0 99.00
2007 10 28 20 00  57 10.4 11.3 99.00 99.00 99.00 999 1014.2  27.1  28.1 999.0 99.0 99.00
2007 10 28 21 00  51 10.7 12.6 99.00 99.00 99.00 999 1014.2  27.5  28.1 999.0 99.0 99.00
2007 10 28 22 00  28 10.3 11.5 99.00 99.00 99.00 999 1014.7  26.1  28.0 999.0 99.0 99.00
2007 10 28 23 00  57 11.6 12.7 99.00 99.00 99.00 999 1014.9  27.6  28.0 999.0 99.0 99.00
2007 10 29 00 00  67 11.2 12.6 99.00 99.00 99.00 999 1015.1  27.6  27.9 999.0 99.0 99.00
2007 10 29 01 00  69 15.3 16.8 99.00 99.00 99.00 999 1015.6  26.5  27.8 999.0 99.0 99.00
2007 10 29 02 00  71 12.0 12.9 99.00 99.00 99.00 999 1016.1  26.1  28.0 999.0 99.0 99.00
2007 10 29 03 00  62 10.1 11.6 99.00 99.00 99.00 999 1016.5  26.2  27.9 999.0 99.0 99.00
2007 10 29 04 00  23  8.3  9.3 99.00 99.00 99.00 999 1016.3  24.1  27.9 999.0 99.0 99.00
2007 10 29 05 00  71  8.9 10.6 99.00 99.00 99.00 999 1015.4  26.7  27.8 999.0 99.0 99.00
2007 10 29 06 00  81 11.8 13.1 99.00 99.00 99.00 999 1015.1  26.4  27.8 999.0 99.0 99.00
2007 10 29 07 00  79 12.0 12.6 99.00 99.00 99.00 999 1014.6  26.6  27.8 999.0 99.0 99.00
2007 10 29 08 00  88  7.7  8.4 99.00 99.00 99.00 999 1014.6  26.9  27.6 999.0 99.0 99.00
2007 10 29 09 00  62  9.9 12.2 99.00 99.00 99.00 999 1014.3  27.2  27.4 999.0 99.0 99.00
2007 10 29 10 00  75 10.8 12.0 99.00 99.00 99.00 999 1014.5  27.3  27.6 999.0 99.0 99.00
2007 10 29 11 00  72 11.6 12.4 99.00 99.00 99.00 999 1015.1  27.2  27.6 999.0 99.0 99.00
2007 10 29 12 00  53 12.2 13.0 99.00 99.00 99.00 999 1015.9  27.2  27.6 999.0 99.0 99.00
2007 10 29 13 00  59 12.3 13.0 99.00 99.00 99.00 999 1016.3  27.1  27.4 999.0 99.0 99.00
2007 10 29 14 00  50 11.2 12.5 99.00 99.00 99.00 999 1017.0  27.1  27.4 999.0 99.0 99.00
2007 10 29 15 00  52 11.5 12.4 99.00 99.00 99.00 999 1017.5  27.1  27.5 999.0 99.0 99.00
2007 10 29 16 00  56 10.8 11.9 99.00 99.00 99.00 999 1017.3  27.2  27.7 999.0 99.0 99.00
2007 10 29 17 00  58 11.4 12.6 99.00 99.00 99.00 999 1016.7  27.1  27.5 999.0 99.0 99.00
2007 10 29 18 00  58 11.6 12.4 99.00 99.00 99.00 999 1016.0  27.0  27.7 999.0 99.0 99.00
2007 10 29 19 00  39 11.4 12.0 99.00 99.00 99.00 999 1015.4  27.2  27.6 999.0 99.0 99.00
2007 10 29 20 00  37 11.7 12.8 99.00 99.00 99.00 999 1015.1  27.4  27.5 999.0 99.0 99.00
2007 10 29 21 00  45 14.8 15.5 99.00 99.00 99.00 999 1014.9  27.2  27.4 999.0 99.0 99.00
2007 10 29 22 00  44 14.8 16.3 99.00 99.00 99.00 999 1015.2  27.2  27.1 999.0 99.0 99.00
2007 10 29 23 00  45 15.3 16.7 99.00 99.00 99.00 999 1015.4  27.2  27.1 999.0 99.0 99.00
2007 10 30 00 00  49 14.9 16.6 99.00 99.00 99.00 999 1015.5  27.1  27.2 999.0 99.0 99.00
2007 10 30 01 00  50 13.5 14.8 99.00 99.00 99.00 999 1016.1  27.2  27.7 999.0 99.0 99.00
2007 10 30 02 00  52 13.3 14.7 99.00 99.00 99.00 999 1016.1  27.2  27.7 999.0 99.0 99.00
2007 10 30 03 00  52 12.0 13.3 99.00 99.00 99.00 999 1016.2  26.8  27.8 999.0 99.0 99.00
2007 10 30 04 00  59 15.2 16.3 99.00 99.00 99.00 999 1015.8  27.1  27.7 999.0 99.0 99.00
2007 10 30 05 00  63 14.8 15.7 99.00 99.00 99.00 999 1015.4  27.2  27.7 999.0 99.0 99.00
2007 10 30 06 00  62 14.3 16.4 99.00 99.00 99.00 999 1014.9  27.3  27.5 999.0 99.0 99.00
2007 10 30 07 00  58 14.5 16.1 99.00 99.00 99.00 999 1014.4  27.2  27.0 999.0 99.0 99.00
2007 10 30 08 00  55 12.9 14.6 99.00 99.00 99.00 999 1014.0  27.2  26.8 999.0 99.0 99.00
2007 10 30 09 00  53 12.9 13.7 99.00 99.00 99.00 999 1013.8  27.0  26.7 999.0 99.0 99.00
2007 10 30 10 00  55 14.7 15.6 99.00 99.00 99.00 999 1013.9  27.0  26.7 999.0 99.0 99.00
2007 10 30 11 00  45 12.3 13.4 99.00 99.00 99.00 999 1014.3  26.4  26.8 999.0 99.0 99.00
2007 10 30 13 00  51 14.6 15.6 99.00 99.00 99.00 999 1015.0  26.9  26.9 999.0 99.0 99.00
2007 10 30 14 00  60 14.8 17.7 99.00 99.00 99.00 999 1015.3  27.3  27.3 999.0 99.0 99.00
2007 10 30 15 00  58 15.2 16.7 99.00 99.00 99.00 999 1015.6  27.5  27.6 999.0 99.0 99.00
2007 10 30 16 00  57 14.5 16.9 99.00 99.00 99.00 999 1015.2  27.5  27.7 999.0 99.0 99.00
2007 10 30 17 00  52 15.0 17.1 99.00 99.00 99.00 999 1014.4  27.4  27.7 999.0 99.0 99.00
2007 10 30 18 00  52 13.3 15.2 99.00 99.00 99.00 999 1013.4  27.5  27.7 999.0 99.0 99.00
2007 10 30 19 00  44 15.2 16.5 99.00 99.00 99.00 999 1012.7  27.6  27.7 999.0 99.0 99.00
2007 10 30 20 00  38 14.2 16.1 99.00 99.00 99.00 999 1012.2  27.3  27.5 999.0 99.0 99.00
2007 10 30 21 00  48 15.9 18.2 99.00 99.00 99.00 999 1011.9  27.5  27.4 999.0 99.0 99.00
2007 10 30 22 00  65 17.8 19.9 99.00 99.00 99.00 999 1012.1  24.8  27.3 999.0 99.0 99.00
2007 10 30 23 00  50 15.8 17.1 99.00 99.00 99.00 999 1012.1  26.2  27.2 999.0 99.0 99.00
2007 10 31 00 00  58 14.5 16.3 99.00 99.00 99.00 999 1012.2  26.3  27.2 999.0 99.0 99.00
2007 10 31 01 00  61 19.1 21.3 99.00 99.00 99.00 999 1012.4  26.9  27.2 999.0 99.0 99.00
2007 10 31 02 00  54 17.1 18.7 99.00 99.00 99.00 999 1012.8  26.4  27.2 999.0 99.0 99.00
2007 10 31 03 00  61 19.3 20.5 99.00 99.00 99.00 999 1012.5  27.1  27.4 999.0 99.0 99.00
2007 10 31 04 00  55 16.9 18.6 99.00 99.00 99.00 999 1012.2  26.8  27.4 999.0 99.0 99.00
2007 10 31 05 00  57 14.2 18.8 99.00 99.00 99.00 999 1011.6  26.0  27.4 999.0 99.0 99.00
2007 10 31 06 00  54 16.3 18.2 99.00 99.00 99.00 999 1011.1  26.7  27.5 999.0 99.0 99.00
2007 10 31 07 00  63 12.6 14.1 99.00 99.00 99.00 999 1010.4  26.2  27.4 999.0 99.0 99.00
2007 10 31 08 00  59 15.9 17.6 99.00 99.00 99.00 999 1009.9  27.1  27.4 999.0 99.0 99.00
2007 10 31 09 00  62 14.7 16.0 99.00 99.00 99.00 999 1009.5  26.9  27.3 999.0 99.0 99.00
2007 10 31 10 00  65 15.5 17.3 99.00 99.00 99.00 999 1009.4  26.7  27.1 999.0 99.0 99.00
2007 10 31 11 00  61 17.4 18.7 99.00 99.00 99.00 999 1009.4  27.1  26.9 999.0 99.0 99.00
2007 10 31 12 00  63 14.7 16.7 99.00 99.00 99.00 999 1009.6  26.3  26.9 999.0 99.0 99.00
2007 10 31 13 00  54 16.3 17.2 99.00 99.00 99.00 999 1010.3  26.4  26.9 999.0 99.0 99.00
2007 10 31 14 00  68 14.0 15.3 99.00 99.00 99.00 999 1010.6  26.9  27.0 999.0 99.0 99.00
2007 10 31 15 00  72 15.4 16.8 99.00 99.00 99.00 999 1010.5  25.8  27.3 999.0 99.0 99.00
2007 10 31 16 00  66 13.9 15.2 99.00 99.00 99.00 999 1010.1  26.6  27.5 999.0 99.0 99.00
2007 10 31 17 00  64 15.5 16.4 99.00 99.00 99.00 999 1009.4  26.7  27.5 999.0 99.0 99.00
2007 10 31 18 00  55 12.7 13.6 99.00 99.00 99.00 999 1008.4  26.5  27.6 999.0 99.0 99.00
2007 10 31 19 00  56 13.4 14.4 99.00 99.00 99.00 999 1007.5  26.3  27.6 999.0 99.0 99.00
2007 10 31 20 00  59 13.8 14.8 99.00 99.00 99.00 999 1007.4  26.4  27.7 999.0 99.0 99.00
2007 10 31 21 00  50 14.7 16.2 99.00 99.00 99.00 999 1007.2  26.8  27.6 999.0 99.0 99.00
2007 10 31 22 00  49 13.5 14.6 99.00 99.00 99.00 999 1007.1  27.2  27.6 999.0 99.0 99.00
2007 10 31 23 00  65 15.2 16.6 99.00 99.00 99.00 999 1007.4  24.3  27.5 999.0 99.0 99.00
2007 11 01 00 00  47 13.8 15.3 99.00 99.00 99.00 999 1007.4  26.8  27.5 999.0 99.0 99.00
2007 11 01 01 00  47 12.7 14.7 99.00 99.00 99.00 999 1007.6  27.0  27.4 999.0 99.0 99.00
2007 11 01 02 00  47 14.6 16.3 99.00 99.00 99.00 999 1007.4  26.7  27.4 999.0 99.0 99.00
2007 11 01 03 00  49 14.5 16.1 99.00 99.00 99.00 999 1007.6  26.9  27.5 999.0 99.0 99.00
2007 11 01 04 00  42 12.9 14.6 99.00 99.00 99.00 999 1007.3  26.7  27.5 999.0 99.0 99.00
2007 11 01 05 00  38 13.9 15.3 99.00 99.00 99.00 999 1006.5  26.3  27.5 999.0 99.0 99.00
2007 11 01 06 00  36 13.5 14.4 99.00 99.00 99.00 999 1006.0  26.6  27.5 999.0 99.0 99.00
2007 11 01 07 00  51 15.7 16.9 99.00 99.00 99.00 999 1005.5  26.6  27.5 999.0 99.0 99.00
2007 11 01 08 00  51 14.8 15.8 99.00 99.00 99.00 999 1005.1  26.8  27.5 999.0 99.0 99.00
2007 11 01 09 00  48 15.9 18.4 99.00 99.00 99.00 999 1004.2  26.9  27.4 999.0 99.0 99.00
2007 11 01 10 00  44 14.8 16.3 99.00 99.00 99.00 999 1003.9  26.5  27.4 999.0 99.0 99.00
2007 11 01 11 00  25 15.3 17.2 99.00 99.00 99.00 999 1003.9  26.8  27.1 999.0 99.0 99.00
2007 11 01 12 00  21 14.9 16.2 99.00 99.00 99.00 999 1004.1  26.9  26.9 999.0 99.0 99.00
2007 11 01 13 00  24 15.5 17.1 99.00 99.00 99.00 999 1004.6  27.0  26.8 999.0 99.0 99.00
2007 11 01 14 00  25 15.6 17.5 99.00 99.00 99.00 999 1005.1  27.0  26.8 999.0 99.0 99.00
2007 11 01 15 00  25 14.2 16.2 99.00 99.00 99.00 999 1005.0  27.2  27.0 999.0 99.0 99.00
2007 11 01 16 00  18 13.5 15.1 99.00 99.00 99.00 999 1004.4  27.2  27.4 999.0 99.0 99.00
2007 11 01 17 00  22 15.4 17.0 99.00 99.00 99.00 999 1003.8  27.0  27.5 999.0 99.0 99.00
2007 11 01 18 00  13 14.1 15.3 99.00 99.00 99.00 999 1003.1  26.9  27.5 999.0 99.0 99.00
2007 11 01 19 00  12 14.1 16.2 99.00 99.00 99.00 999 1002.8  27.2  27.5 999.0 99.0 99.00
2007 11 01 20 00   9 16.5 21.7 99.00 99.00 99.00 999 1002.8  26.9  27.5 999.0 99.0 99.00
2007 11 01 21 00 355 13.7 16.1 99.00 99.00 99.00 999 1003.1  25.8  27.5 999.0 99.0 99.00
2007 11 01 22 00   1 15.5 16.8 99.00 99.00 99.00 999 1003.0  26.7  27.5 999.0 99.0 99.00
2007 11 01 23 00 352 14.0 16.2 99.00 99.00 99.00 999 1003.5  26.8  27.4 999.0 99.0 99.00
2007 11 02 00 00 348 12.3 13.6 99.00 99.00 99.00 999 1003.6  27.0  27.3 999.0 99.0 99.00
2007 11 02 01 00 337 11.7 12.6 99.00 99.00 99.00 999 1004.5  26.6  27.2 999.0 99.0 99.00
2007 11 02 02 00 338 11.0 11.8 99.00 99.00 99.00 999 1005.3  26.2  27.2 999.0 99.0 99.00
2007 11 02 03 00 336  8.0  9.0 99.00 99.00 99.00 999 1006.0  25.0  27.2 999.0 99.0 99.00
2007 11 02 04 00 331  9.8 10.9 99.00 99.00 99.00 999 1006.3  25.3  27.2 999.0 99.0 99.00
2007 11 02 05 00 322 11.3 12.3 99.00 99.00 99.00 999 1006.1  24.9  27.3 999.0 99.0 99.00
2007 11 02 06 00 324  9.4 10.1 99.00 99.00 99.00 999 1006.1  24.9  27.4 999.0 99.0 99.00
2007 11 02 07 00 325 11.6 12.6 99.00 99.00 99.00 999 1005.8  24.7  27.4 999.0 99.0 99.00
2007 11 02 08 00 325 10.4 12.2 99.00 99.00 99.00 999 1006.0  24.9  27.4 999.0 99.0 99.00
2007 11 02 09 00 326 11.3 12.0 99.00 99.00 99.00 999 1006.3  24.6  27.3 999.0 99.0 99.00
2007 11 02 10 00 328  9.3 10.2 99.00 99.00 99.00 999 1007.0  24.5  27.2 999.0 99.0 99.00
2007 11 02 11 00 338  9.2 10.3 99.00 99.00 99.00 999 1007.9  24.7  27.0 999.0 99.0 99.00
2007 11 02 12 00 327  9.3 10.2 99.00 99.00 99.00 999 1008.6  24.6  27.0 999.0 99.0 99.00
2007 11 02 13 00 331  9.4 11.1 99.00 99.00 99.00 999 1009.5  24.7  26.8 999.0 99.0 99.00
2007 11 02 14 00 332  9.2  9.8 99.00 99.00 99.00 999 1010.1  24.9  26.8 999.0 99.0 99.00
2007 11 02 15 00 341  8.6  9.3 99.00 99.00 99.00 999 1010.7  25.5  26.8 999.0 99.0 99.00
2007 11 02 16 00 338  7.2  7.9 99.00 99.00 99.00 999 1010.5  26.1  26.9 999.0 99.0 99.00
2007 11 02 17 00 348  6.9  7.7 99.00 99.00 99.00 999 1010.0  26.6  27.2 999.0 99.0 99.00
2007 11 02 18 00 345  6.3  7.1 99.00 99.00 99.00 999 1009.3  27.0  27.5 999.0 99.0 99.00
2007 11 02 19 00 358  6.0  6.8 99.00 99.00 99.00 999 1008.9  26.9  27.7 999.0 99.0 99.00
2007 11 02 20 00 354  4.9  6.4 99.00 99.00 99.00 999 1008.8  27.2  27.7 999.0 99.0 99.00
2007 11 02 21 00   5  4.8  5.7 99.00 99.00 99.00 999 1009.1  27.5  27.6 999.0 99.0 99.00
2007 11 02 22 00  21  7.3  7.8 99.00 99.00 99.00 999 1009.5  27.5  27.5 999.0 99.0 99.00
2007 11 02 23 00  12  9.1  9.8 99.00 99.00 99.00 999 1010.3  27.1  27.5 999.0 99.0 99.00
2007 11 03 00 00 359 10.7 11.3 99.00 99.00 99.00 999 1011.1  26.6  27.5 999.0 99.0 99.00
2007 11 03 01 00   7  9.8 10.6 99.00 99.00 99.00 999 1011.7  26.8  27.4 999.0 99.0 99.00
2007 11 03 02 00   1 10.7 11.2 99.00 99.00 99.00 999 1012.3  26.1  27.1 999.0 99.0 99.00
2007 11 03 03 00 358  8.6  9.6 99.00 99.00 99.00 999 1013.2  25.3  26.9 999.0 99.0 99.00
2007 11 03 04 00 348  7.3  8.3 99.00 99.00 99.00 999 1013.4  24.6  26.9 999.0 99.0 99.00
2007 11 03 05 00 339  8.7  9.3 99.00 99.00 99.00 999 1013.3  24.1  27.0 999.0 99.0 99.00
2007 11 03 06 00 337  9.8 10.7 99.00 99.00 99.00 999 1013.5  23.4  27.3 999.0 99.0 99.00
2007 11 03 07 00 337  8.4  9.4 99.00 99.00 99.00 999 1013.1  22.8  27.4 999.0 99.0 99.00
2007 11 03 08 00 336 10.6 11.3 99.00 99.00 99.00 999 1013.1  22.0  27.5 999.0 99.0 99.00
2007 11 03 09 00 342  9.8 10.5 99.00 99.00 99.00 999 1013.4  21.7  27.4 999.0 99.0 99.00
2007 11 03 10 00 359  8.8  9.6 99.00 99.00 99.00 999 1014.0  21.7  27.3 999.0 99.0 99.00
2007 11 03 11 00 348  8.5  9.3 99.00 99.00 99.00 999 1014.5  21.4  27.2 999.0 99.0 99.00
2007 11 03 12 00 353  9.2  9.8 99.00 99.00 99.00 999 1015.3  21.5  27.1 999.0 99.0 99.00
2007 11 03 13 00 347  8.6  9.3 99.00 99.00 99.00 999 1015.8  21.5  27.1 999.0 99.0 99.00
2007 11 03 14 00 349  8.5  9.1 99.00 99.00 99.00 999 1016.3  22.2  26.8 999.0 99.0 99.00
2007 11 03 15 00   2  6.5  7.9 99.00 99.00 99.00 999 1016.8  22.9  26.7 999.0 99.0 99.00
2007 11 03 16 00   0  7.9  8.8 99.00 99.00 99.00 999 1016.5  23.8  26.8 999.0 99.0 99.00
2007 11 03 17 00   6  7.3  8.3 99.00 99.00 99.00 999 1015.9  24.5  26.9 999.0 99.0 99.00
2007 11 03 18 00  13  8.1  8.8 99.00 99.00 99.00 999 1015.1  24.7  27.5 999.0 99.0 99.00
2007 11 03 19 00  13  7.8  8.7 99.00 99.00 99.00 999 1014.5  25.1  27.6 999.0 99.0 99.00
2007 11 03 20 00  30  7.7  8.0 99.00 99.00 99.00 999 1014.3  25.3  27.6 999.0 99.0 99.00
2007 11 03 21 00  23  7.4  8.0 99.00 99.00 99.00 999 1014.7  25.5  27.6 999.0 99.0 99.00
2007 11 03 22 00  30  6.8  7.2 99.00 99.00 99.00 999 1015.0  25.3  27.6 999.0 99.0 99.00
2007 11 03 23 00  23  8.9  9.5 99.00 99.00 99.00 999 1015.7  25.0  27.5 999.0 99.0 99.00
2007 11 04 00 00  16  7.7  9.1 99.00 99.00 99.00 999 1016.3  24.8  27.5 999.0 99.0 99.00
2007 11 04 01 00  19  7.7  9.2 99.00 99.00 99.00 999 1016.9  24.5  27.4 999.0 99.0 99.00
2007 11 04 02 00  19  7.2  8.0 99.00 99.00 99.00 999 1017.8  24.3  26.9 999.0 99.0 99.00
2007 11 04 03 00 349  9.2 10.1 99.00 99.00 99.00 999 1018.0  23.2  26.8 999.0 99.0 99.00
2007 11 04 04 00 351  8.3  9.2 99.00 99.00 99.00 999 1017.7  22.7  26.7 999.0 99.0 99.00
2007 11 04 05 00 357  8.7  9.5 99.00 99.00 99.00 999 1017.7  22.4  26.6 999.0 99.0 99.00
2007 11 04 06 00 357  8.4  9.2 99.00 99.00 99.00 999 1017.5  22.0  26.7 999.0 99.0 99.00
2007 11 04 07 00 356  6.7  7.8 99.00 99.00 99.00 999 1017.3  22.4  26.8 999.0 99.0 99.00
2007 11 04 08 00 345  7.7  8.4 99.00 99.00 99.00 999 1017.3  21.7  27.0 999.0 99.0 99.00
2007 11 04 09 00 353  8.1  8.9 99.00 99.00 99.00 999 1017.2  21.8  27.0 999.0 99.0 99.00
2007 11 04 10 00 357  8.3  8.8 99.00 99.00 99.00 999 1017.3  21.5  27.1 999.0 99.0 99.00
2007 11 04 11 00 350  9.2  9.9 99.00 99.00 99.00 999 1018.0  21.2  27.0 999.0 99.0 99.00
2007 11 04 12 00 352  9.7 10.5 99.00 99.00 99.00 999 1018.6  21.2  26.9 999.0 99.0 99.00
2007 11 04 13 00 351  8.0  8.6 99.00 99.00 99.00 999 1018.9  21.5  26.8 999.0 99.0 99.00
2007 11 04 14 00 352  7.9  9.2 99.00 99.00 99.00 999 1019.0  21.8  26.5 999.0 99.0 99.00
2007 11 04 15 00   0  9.0  9.7 99.00 99.00 99.00 999 1018.8  22.6  26.2 999.0 99.0 99.00
2007 11 04 16 00   3  6.9  8.3 99.00 99.00 99.00 999 1018.5  22.9  26.3 999.0 99.0 99.00
2007 11 04 17 00   1  7.3  8.1 99.00 99.00 99.00 999 1017.8  23.3  26.5 999.0 99.0 99.00
2007 11 04 18 00   6  6.0  6.8 99.00 99.00 99.00 999 1016.9  23.4  26.8 999.0 99.0 99.00
2007 11 04 19 00  24  5.3  6.9 99.00 99.00 99.00 999 1016.2  23.7  27.2 999.0 99.0 99.00
2007 11 04 20 00  16  5.7  6.5 99.00 99.00 99.00 999 1015.9  24.0  27.3 999.0 99.0 99.00
2007 11 04 21 00  23  7.2  8.3 99.00 99.00 99.00 999 1015.9  24.3  27.4 999.0 99.0 99.00
2007 11 04 22 00  26  6.9  7.6 99.00 99.00 99.00 999 1016.0  24.3  27.4 999.0 99.0 99.00
2007 11 04 23 00  25  7.6  8.5 99.00 99.00 99.00 999 1016.5  24.3  27.4 999.0 99.0 99.00
2007 11 05 00 00  20  7.4  7.9 99.00 99.00 99.00 999 1017.0  24.4  27.3 999.0 99.0 99.00
2007 11 05 01 00   9  7.8  9.0 99.00 99.00 99.00 999 1017.5  24.2  27.2 999.0 99.0 99.00
2007 11 05 02 00   6  9.0 10.2 99.00 99.00 99.00 999 1017.7  24.4  27.1 999.0 99.0 99.00
2007 11 05 03 00  18  6.9  7.6 99.00 99.00 99.00 999 1018.0  24.3  26.9 999.0 99.0 99.00
2007 11 05 04 00  18  7.5  8.5 99.00 99.00 99.00 999 1017.8  24.4  26.7 999.0 99.0 99.00
2007 11 05 05 00 349  8.4  9.0 99.00 99.00 99.00 999 1017.4  23.3  26.4 999.0 99.0 99.00
2007 11 05 06 00 352  8.3  8.9 99.00 99.00 99.00 999 1017.1  23.2  26.3 999.0 99.0 99.00
2007 11 05 07 00 345  8.8  9.2 99.00 99.00 99.00 999 1016.6  23.0  27.1 999.0 99.0 99.00
2007 11 05 08 00 349  8.5  9.5 99.00 99.00 99.00 999 1016.2  22.9  27.1 999.0 99.0 99.00
2007 11 05 09 00 350  7.3  7.8 99.00 99.00 99.00 999 1016.1  22.8  27.2 999.0 99.0 99.00
2007 11 05 10 00 346  8.7  9.4 99.00 99.00 99.00 999 1016.4  22.5  27.2 999.0 99.0 99.00
2007 11 05 11 00 345  7.9  8.4 99.00 99.00 99.00 999 1016.9  22.4  27.2 999.0 99.0 99.00
2007 11 05 12 00 345  9.0  9.6 99.00 99.00 99.00 999 1017.6  21.8  27.1 999.0 99.0 99.00
2007 11 05 13 00 343  8.0  8.5 99.00 99.00 99.00 999 1018.1  21.9  27.0 999.0 99.0 99.00
2007 11 05 14 00 353  7.1  7.8 99.00 99.00 99.00 999 1018.5  22.3  26.9 999.0 99.0 99.00
2007 11 05 15 00 349  6.4  7.4 99.00 99.00 99.00 999 1018.7  23.0  26.8 999.0 99.0 99.00
2007 11 05 16 00 359  7.1  8.0 99.00 99.00 99.00 999 1018.2  23.9  26.4 999.0 99.0 99.00
2007 11 05 17 00  43  6.9  8.0 99.00 99.00 99.00 999 1017.5  24.8  26.1 999.0 99.0 99.00
2007 11 05 18 00  38  7.4  8.0 99.00 99.00 99.00 999 1016.5  24.7  26.1 999.0 99.0 99.00
2007 11 05 19 00  40  7.3  8.2 99.00 99.00 99.00 999 1015.9  24.7  27.3 999.0 99.0 99.00
2007 11 05 20 00  25  5.7  7.6 99.00 99.00 99.00 999 1015.8  24.8  27.4 999.0 99.0 99.00
2007 11 05 21 00  38  6.9  9.1 99.00 99.00 99.00 999 1015.8  24.7  27.5 999.0 99.0 99.00
2007 11 05 22 00  35  8.6  9.3 99.00 99.00 99.00 999 1016.0  24.7  27.4 999.0 99.0 99.00
2007 11 05 23 00  48  6.8  7.4 99.00 99.00 99.00 999 1016.4  24.8  27.4 999.0 99.0 99.00
2007 11 06 00 00  34  8.5  9.1 99.00 99.00 99.00 999 1017.0  24.9  27.3 999.0 99.0 99.00
2007 11 06 01 00  45  9.2 10.3 99.00 99.00 99.00 999 1017.4  24.8  27.3 999.0 99.0 99.00
2007 11 06 02 00  57  8.2  9.3 99.00 99.00 99.00 999 1017.4  24.9  27.2 999.0 99.0 99.00
2007 11 06 03 00  60  7.4  8.3 99.00 99.00 99.00 999 1017.6  24.7  27.0 999.0 99.0 99.00
2007 11 06 04 00  57  7.5  8.5 99.00 99.00 99.00 999 1017.4  24.6  26.8 999.0 99.0 99.00
2007 11 06 05 00  78  7.8  8.4 99.00 99.00 99.00 999 1017.0  24.5  26.7 999.0 99.0 99.00
2007 11 06 06 00  56  5.7  6.3 99.00 99.00 99.00 999 1016.5  24.5  26.6 999.0 99.0 99.00
2007 11 06 07 00  75  5.5  6.1 99.00 99.00 99.00 999 1015.8  24.7  27.0 999.0 99.0 99.00
2007 11 06 08 00  54  5.6  6.2 99.00 99.00 99.00 999 1015.4  24.7  27.2 999.0 99.0 99.00
2007 11 06 09 00  50  4.1  4.6 99.00 99.00 99.00 999 1015.3  24.7  27.3 999.0 99.0 99.00
2007 11 06 10 00  49  4.1  4.8 99.00 99.00 99.00 999 1015.6  24.7  27.3 999.0 99.0 99.00
2007 11 06 11 00   3  3.3  4.2 99.00 99.00 99.00 999 1016.3  24.1  27.3 999.0 99.0 99.00
2007 11 06 12 00  64  4.1  5.0 99.00 99.00 99.00 999 1017.1  24.5  27.3 999.0 99.0 99.00
2007 11 06 13 00 349  6.0  6.7 99.00 99.00 99.00 999 1017.7  23.1  27.3 999.0 99.0 99.00
2007 11 06 14 00 353  5.4  6.0 99.00 99.00 99.00 999 1018.1  23.5  27.1 999.0 99.0 99.00
2007 11 06 15 00  34  6.0  6.6 99.00 99.00 99.00 999 1018.2  24.7  26.9 999.0 99.0 99.00
2007 11 06 16 00  42  5.8  7.5 99.00 99.00 99.00 999 1017.8  25.0  26.5 999.0 99.0 99.00
2007 11 06 17 00  21  5.8  6.5 99.00 99.00 99.00 999 1017.2  25.0  26.5 999.0 99.0 99.00
2007 11 06 18 00  37  6.0  6.9 99.00 99.00 99.00 999 1016.4  24.9  26.6 999.0 99.0 99.00
2007 11 06 19 00  23  6.2  6.7 99.00 99.00 99.00 999 1015.9  25.1  27.1 999.0 99.0 99.00
2007 11 06 20 00  48  4.5  5.2 99.00 99.00 99.00 999 1015.8  25.0  27.4 999.0 99.0 99.00
2007 11 06 21 00  15  4.3  5.1 99.00 99.00 99.00 999 1015.8  25.3  27.4 999.0 99.0 99.00
2007 11 06 22 00  19  4.5  4.7 99.00 99.00 99.00 999 1015.8  25.2  27.4 999.0 99.0 99.00
2007 11 06 23 00  24  4.9  5.2 99.00 99.00 99.00 999 1016.0  25.2  27.4 999.0 99.0 99.00
2007 11 07 00 00  35  4.8  5.5 99.00 99.00 99.00 999 1016.5  25.2  27.3 999.0 99.0 99.00
2007 11 07 01 00  24  2.7  3.0 99.00 99.00 99.00 999 1017.0  25.2  27.2 999.0 99.0 99.00
2007 11 07 02 00  23  5.5  6.3 99.00 99.00 99.00 999 1017.4  25.2  27.1 999.0 99.0 99.00
2007 11 07 03 00 337  7.5  8.2 99.00 99.00 99.00 999 1017.9  24.1  27.0 999.0 99.0 99.00
2007 11 07 04 00 340  8.4  9.2 99.00 99.00 99.00 999 1017.7  24.1  26.9 999.0 99.0 99.00
2007 11 07 05 00 347  8.9  9.4 99.00 99.00 99.00 999 1017.4  24.1  26.7 999.0 99.0 99.00
2007 11 07 06 00 343  9.0  9.8 99.00 99.00 99.00 999 1017.0  23.5  26.2 999.0 99.0 99.00
2007 11 07 07 00 341 10.7 11.2 99.00 99.00 99.00 999 1016.7  22.5  26.0 999.0 99.0 99.00
2007 11 07 08 00 341  9.8 10.8 99.00 99.00 99.00 999 1016.4  22.7  25.7 999.0 99.0 99.00
